t,ang_x,ang_y,ang_z,lin_x,lin_y,lin_z
0.33451390266418457,-0.00025366817135363817,0.000324856024235487,-7.315780385397379e-05,-0.06663274019956589,0.437340170145036,9.77763843536377
0.3556854724884033,-0.00015419733244925737,0.00033725309185683727,6.459900760091837e-05,-0.05998286232352257,0.4381152689456952,9.813481330871582
0.37716126441955566,-5.545676685869694e-05,-0.00026303797494620085,-0.00016880349721759555,-0.056332580745220184,0.42756357789039734,9.786972999572754
0.3945176601409912,-0.0033233012072741985,-0.0013726809993386269,3.336850204505043e-05,-0.057647619396448135,0.4360978901386273,9.793546676635742
0.41570210456848145,0.002509776968508959,0.0028041605837643147,5.703885108232155e-06,-0.05879640206694603,0.42758682370185974,9.788551330566406
0.442110538482666,-0.0004956723423674703,0.00022450694814324387,0.0007273606024682522,-0.06142408773303032,0.4296929240226758,9.795422554016113
0.4611828327178955,-0.0035272440873086452,-0.001461989595554769,-0.00012092993711121363,-0.05246841534972191,0.43066138029098633,9.774077415466309
0.47551417350769043,0.0032541421242058277,0.0009302175603806973,-4.378138692118239e-05,-0.06551443040370941,0.434950649738313,9.824134826660156
0.49633026123046875,-0.0004135061171837151,-0.00022591778542846436,0.0004510656872298569,-0.0648888349533081,0.43193969130516174,9.77236270904541
0.5144877433776855,0.0006616259342990816,-0.00038797676097601647,0.0003913439286407084,-0.05730588361620903,0.42578214406967285,9.810725212097168
0.5355112552642822,-0.0008655046694912016,0.00039892364293336874,0.00043840639409609134,-0.06753971427679062,0.42688050866127136,9.786572456359863
0.5566198825836182,0.0013140416704118252,0.0009041160810738802,0.000326047564158216,-0.06742195039987564,0.42754924297332886,9.804908752441406
0.5786395072937012,-0.0015560685424134135,-0.0007186564616858959,-9.316601790487678e-06,-0.050666701048612595,0.4273088276386273,9.790142059326172
0.5973203182220459,0.0008911137119866908,4.499405622482297e-05,-0.0002123458543792367,-0.06568753719329834,0.4291980266571057,9.814562797546387
0.6167435646057129,-0.00047053321031853557,0.00016283616423606864,-0.0006183700752444565,-0.048935506492853165,0.4305919110775006,9.795367240905762
0.6393013000488281,0.00403639255091548,0.001507655018940568,-0.0002048698952421548,-0.06061374023556709,0.41961106657981995,9.802294731140137
0.6564793586730957,-0.0017910939641296864,0.0004736073315143585,9.814606164582068e-05,-0.0586145743727684,0.43651559948921326,9.809704780578613
0.6768271923065186,0.0017671503592282534,0.0005987088661640882,-0.0002126545878127218,-0.07410646229982376,0.4177256524562848,9.783952713012695
0.6959195137023926,-0.004252078477293253,-0.002260081935673952,1.27267849165949e-05,-0.06155788153409958,0.4284688234329236,9.780806541442871
0.7177412509918213,-0.0007227785536088049,0.00036436901427805424,0.0001155529462266713,-0.07698630541563034,0.42460748553276184,9.8089599609375
0.7349073886871338,1.1363532394170761e-05,-0.0006037977291271089,0.0008238144218921662,-0.0591416209936142,0.4296141862869275,9.807234764099121
0.7563431262969971,0.0003978759632445872,3.84845770895478e-06,-0.0002585776965133846,-0.0799243301153183,0.42284256219864014,9.7815580368042
0.776479959487915,-0.001117068575695157,-1.7568701878190037e-05,1.8887891201302413e-05,-0.06512483209371567,0.4246429502964032,9.821253776550293
0.794992208480835,0.0010838687885552645,0.0006768042221665381,-0.0005641042953357102,-0.06637103855609894,0.43060687184333923,9.788994789123535
0.8156888484954834,-0.000622302875854075,-0.0008059851825237274,0.00027024259907193493,-0.05857342854142189,0.4286046624183667,9.803712844848633
0.8367621898651123,-0.00038031963049434125,0.0004482665099203586,-0.00036603416083380585,-0.06652460247278214,0.4239516556262982,9.796124458312988
0.8549282550811768,0.0006698911311104894,0.0006474507972598076,0.00012319142115302376,-0.07241404801607132,0.43164324760437134,9.81110668182373
0.8755981922149658,-0.0008573790546506643,0.0004687230102717876,-0.0003415671817492694,-0.058807916939258575,0.4205274283885968,9.78350830078125
0.8978357315063477,6.69966684654355e-05,8.054659701883798e-05,0.0004384009225759655,-0.06622939556837082,0.42844903469085815,9.811694145202637
0.9147529602050781,-0.00019547948613762856,-0.00015337660443037756,-0.0007203330751508474,-0.06935805827379227,0.43432584404945496,9.792171478271484
0.936140775680542,-0.0002133793313987553,-7.205829024314876e-05,0.00027958329883404076,-0.0742613822221756,0.4237334728240979,9.803916931152344
0.9603893756866455,-0.002692274283617735,-0.001206995453685522,-8.035125210881218e-05,-0.06907840073108673,0.4378323853015912,9.79237174987793
0.9768435955047607,-0.002188798040151596,-0.002412752015516162,0.0015405090525746348,-0.064837247133255,0.42344510555267456,9.817078590393066
0.9954254627227783,-0.003326851176097989,-0.0026446995325386524,0.0008729434921406213,-0.05484379455447197,0.4181272685527814,9.774317741394043
1.0169968605041504,0.00390158174559474,0.0011591727379709482,-8.137692930176868e-05,-0.0642109364271164,0.4405485987663281,9.8085355758667
1.0345203876495361,-0.0012378175742924213,-0.000431373598985374,1.6011908883228952e-05,-0.07103092223405838,0.4319826364517224,9.792425155639648
1.0564911365509033,-0.0001257605035789311,-4.2501953430473804e-05,1.1054915376007562e-05,-0.07301314175128937,0.42887407541275147,9.77834415435791
1.0763542652130127,-0.001459502032957971,-0.0001691231736913324,-0.0003641242510639131,-0.06477455794811249,0.43337449431419495,9.805716514587402
1.0949440002441406,0.0006705710547976196,0.0005531441420316697,0.0005768844857811927,-0.058278121054172516,0.42381855845451477,9.811880111694336
1.1177473068237305,-0.0010628460440784693,0.00011956319212913512,-0.00014335522428154948,-0.06138727068901062,0.4269680678844464,9.79261589050293
1.1382205486297607,-0.0009641943033784628,-0.0005084299482405186,-0.00025476829614490265,-0.0732102021574974,0.43165925145149353,9.78191089630127
1.1551628112792969,-0.0016960701905190945,-0.0006932244868949056,5.4305564844980924e-05,-0.06541958451271057,0.42941349744796875,9.815808296203613
1.175983190536499,0.0006439944845624268,0.0004974696785211562,-0.0005272459820844234,-0.07227364927530289,0.4332578778266919,9.780691146850586
1.195068120956421,-0.0028686695732176304,-0.00020528316963464027,-0.0004253148508723825,-0.06754597276449203,0.42929816246032837,9.802519798278809
1.2185337543487549,-0.0032278792932629585,-0.002286894479766488,0.00024460887652821866,-0.08012271672487259,0.4268535375595105,9.808059692382812
1.2367606163024902,0.002800260204821825,0.001039744820445776,0.00019159851945005344,-0.06751187145709991,0.4311948418617261,9.799736976623535
1.256554126739502,0.0017893468029797077,0.0006668227724730968,0.00010064188973046831,-0.0744737759232521,0.42814803123474243,9.792637825012207
1.2754464149475098,0.0013101177755743265,0.0005398956127464771,0.00035141615080647165,-0.07343848794698715,0.4471153020858777,9.80321216583252
1.2970588207244873,-0.0009380544070154428,0.00015510944649577144,0.00013800119631923732,-0.06712706387042999,0.42420423030853394,9.783467292785645
1.316150188446045,0.000670052831992507,0.0002699415199458599,6.968111847527322e-05,-0.0732409656047821,0.4266394078731549,9.793774604797363
1.3381998538970947,-0.0014552595093846321,0.00012128520756959917,0.0001323292090091854,-0.0639694556593895,0.4380125999450696,9.782625198364258
1.3556523323059082,0.0014701422769576311,0.0009799490217119455,-0.00031608535209670674,-0.06278686970472336,0.42623704671859863,9.82120132446289
1.3785555362701416,-0.0029428901616483927,-0.00013856997247785324,0.00038105397834442556,-0.0650496631860733,0.42778617143631104,9.769161224365234
1.3946256637573242,8.85103945620358e-05,-0.0007701795548200606,0.000677029136568308,-0.06760213524103165,0.4388206005096448,9.822800636291504
1.4157519340515137,-0.0006776469526812434,0.0008338319603353739,-0.00022120357607491325,-0.05267934128642082,0.4238763451576245,9.78791618347168
1.4365851879119873,0.00046645733527839184,0.00043899891898036003,7.057833136059338e-05,-0.06802118569612503,0.427019387483598,9.78999137878418
1.455221176147461,-0.0036483502481132746,-0.00265518412925303,0.0008731662528589371,-0.06602880358695984,0.4323309659957898,9.790311813354492
1.4756455421447754,-0.00032309716334566474,-0.00038429838605225086,-3.899910370819266e-05,-0.06465751677751541,0.43152162432670715,9.814804077148438
1.4968795776367188,-0.0016693563666194677,-0.0007744213799014686,0.0009009955683723093,-0.05005941540002823,0.4273381829261792,9.802226066589355
1.5238873958587646,-0.00015319889644160867,-0.0009182457579299808,0.00040805796743370603,-0.06435365974903107,0.43139210343361023,9.811295509338379
1.5376784801483154,-0.0020008618012070656,-0.0006538121961057186,-0.00011190830264240495,-0.061055805534124374,0.4263679683208478,9.794090270996094
1.5568394660949707,0.0010743816383183002,0.001251977402716875,-0.00022857461590319888,-0.06518346071243286,0.4255008697509778,9.782329559326172
1.5747997760772705,-0.0017982781864702702,-0.0010142053943127394,6.547090015374136e-05,-0.0613488145172596,0.43203291296959045,9.807149887084961
1.5959587097167969,0.0010278662666678429,0.00033130543306469923,0.0002871829492505639,-0.061565887182950974,0.43636453151703003,9.794073104858398
1.6166167259216309,-0.00043497225851751864,0.0006568206008523703,0.000157831615069881,-0.05833814665675163,0.427730590105058,9.790712356567383
1.6346654891967773,-0.0005834155599586666,-0.0004968148423358798,0.0002609372313600034,-0.062045108526945114,0.4276639521121991,9.799394607543945
1.657989740371704,7.463298970833421e-05,-0.00018321967218071211,0.0009179553017020226,-0.06583793461322784,0.4273945987224591,9.815536499023438
1.6766791343688965,0.00011754035949707031,-9.411061182618138e-05,0.00023995860829018056,-0.06621795147657394,0.4294708371162427,9.77957820892334
1.6974246501922607,0.00044272770173847675,-6.805267184972755e-05,0.0006510574603453279,-0.052269913256168365,0.4379926919937146,9.817660331726074
1.7180476188659668,0.0002538978587836027,0.00016379309818148618,0.00044553217594511807,-0.06697128713130951,0.4336553514003766,9.78902530670166
1.7369050979614258,0.0016722820000723004,0.0006398390978574753,-3.313249908387669e-05,-0.06337136030197144,0.4224311709404004,9.806118965148926
1.7550525665283203,0.0031287106685340405,0.0019518896006047726,0.00013873699936084425,-0.06544481217861176,0.4232759177684796,9.786829948425293
1.7760319709777832,0.00036165141500532627,0.0007732710801064968,0.0003629906859714537,-0.07056067138910294,0.4287042617797864,9.824151992797852
1.7969019412994385,-0.0030820854008197784,-0.0029502154793590307,0.0006321996916085485,-0.06906596571207047,0.4255626499652875,9.770817756652832
1.8149309158325195,0.0006142706843093038,-0.0002885616850107909,-0.0003816688549704849,-0.06792644411325455,0.4326450526714337,9.80622386932373
1.835608959197998,-0.0009994844440370798,0.00028189457952976227,-0.00019540247740224007,-0.06396545469760895,0.4367712438106549,9.800039291381836
1.8569927215576172,0.0035759052261710167,0.0009634485468268394,0.0003691636084113269,-0.061356671154499054,0.41957888007164124,9.788089752197266
1.8747546672821045,-0.0020228135399520397,-0.000996984075754881,-2.8412905521689626e-06,-0.05775093287229538,0.43599265813827637,9.770740509033203
1.8967738151550293,0.0012412549695000052,-0.00028042320627719164,-2.130746725015339e-05,-0.07323378324508667,0.4275012314319623,9.822006225585938
1.9149353504180908,-0.0006058926228433847,0.00037789228372275824,-0.00038509548176079994,-0.056355614215135574,0.42583349347114685,9.777266502380371
1.935694694519043,0.0011598108103498816,-0.0006623839726671575,0.0005642753094434739,-0.06786298006772995,0.42198878526687744,9.797057151794434
1.9566559791564941,-0.0008456014911644161,-0.0013368255458772182,-3.2572774216532545e-05,-0.06551409512758255,0.4268678426742566,9.806665420532227
1.9748244285583496,0.001463444554246962,0.0009758847299963236,-0.00023819328634999703,-0.06626932322978973,0.4260585606098187,9.781540870666504
1.9958679676055908,-0.0004371536779217422,0.00010020798072218894,-0.00013613744522444904,-0.0584716759622097,0.42561498284340027,9.809998512268066
2.016663074493408,0.0009218998020514846,0.001596755115315318,0.0002450918836984781,-0.06239737197756767,0.43267920613289,9.803434371948242
2.034895181655884,-0.004265481140464544,-0.0017417313065379858,0.00047795401769690237,-0.05848903954029083,0.43538987636566284,9.808740615844727
2.0562400817871094,-0.003563736565411091,-0.0006025645416229963,-0.00012002044240944081,-0.07166390866041183,0.4285627305507672,9.786108016967773
2.0767664909362793,-0.003115425817668438,-0.0019801470916718245,-7.410810212604677e-05,-0.060180116444826126,0.43073910474777344,9.8153657913208
2.0949933528900146,0.00020371621940284967,0.001017821254208684,0.00013147664139978574,-0.06427846103906631,0.42500278353691223,9.778008460998535
2.115659236907959,1.1329830158501863e-05,-4.163209814578297e-05,-0.0001677321270108223,-0.056224994361400604,0.43153443932533386,9.799336433410645
2.136727809906006,-0.0006985465297475457,-1.152849290519944e-05,0.0007200759137049317,-0.070659339427948,0.42792689800262573,9.79493236541748
2.1599817276000977,5.572056397795677e-05,-3.0421884730458277e-05,-0.00015054395771585405,-0.05662287399172783,0.4274571537971509,9.814661979675293
2.1768109798431396,-0.0014217523857951164,-0.00014869763981550937,-0.00033980008447542787,-0.06189228966832161,0.4222682118415845,9.77828598022461
2.2051920890808105,0.0001760245067998767,3.573042340576649e-05,1.2858334230259056e-05,-0.06516144424676895,0.4293993413448346,9.822993278503418
2.220702886581421,-0.0006030924851074815,-0.00022096082102507356,-0.00030461009009741247,-0.07809638231992722,0.4247940480709088,9.789932250976562
2.235837697982788,-0.0003568909305613488,-0.0007183488924056292,-0.00034131351276300837,-0.06392519176006317,0.42643126845359924,9.80301284790039
2.2582974433898926,-0.0013058765325695276,-0.00032788619864732027,5.276306183077399e-05,-0.06880021840333939,0.43925157189369324,9.789538383483887
2.275291681289673,0.0034241080284118652,0.0021192356944084167,-7.7023287303746e-05,-0.06785567104816437,0.41604238748550537,9.825268745422363
2.2960205078125,-0.001715867081657052,0.0011436238419264555,-0.0006753278430551292,-0.07486823201179504,0.4288972020149243,9.773968696594238
2.3166849613189697,-0.0030377726070582867,-0.0022800862789154053,0.000905247870832682,-0.058439336717128754,0.43072667717933777,9.824795722961426
2.3348772525787354,0.0008061300031840801,0.00031260703690350056,3.920329618267711e-05,-0.06896936893463135,0.4325716793537152,9.780957221984863
2.3566396236419678,0.00036256294697523117,0.0009158949833363295,-0.0001314978289883585,-0.061340659856796265,0.42290279269218567,9.787665367126465
2.3774471282958984,-0.0019255710067227483,-0.0005730348639190197,0.00017594543169252583,-0.05499156564474106,0.43243038654327515,9.796083450317383
2.3949663639068604,0.001946664066053927,0.0005197266582399607,-6.545209907926626e-05,-0.06381232291460037,0.426178038120271,9.7965669631958
2.4174416065216064,-0.0014879812952131033,-0.0013920207275077698,0.0009559805039316418,-0.05611308664083481,0.42943435907364014,9.78960132598877
2.4391767978668213,0.00030664470978081226,-5.632638931274396e-06,0.00014208265929482877,-0.06085092946887016,0.41786596179008606,9.787348747253418
2.4558029174804688,-0.000630535650998354,0.0006350602488964796,0.0001868416147772222,-0.056306108832359314,0.4412711858749402,9.806170463562012
2.477231979370117,0.000529299839399755,0.00011101923882961272,-0.00013498778571374717,-0.05573669448494911,0.4220981299877179,9.789310455322266
2.49532151222229,-0.003359678667038679,-0.002564411610364914,-9.35592979658392e-05,-0.05860516428947449,0.42769676446914795,9.79444694519043
2.515949249267578,0.00021981168538331985,0.0006899042055010797,0.0004673504445236175,-0.0648493766784668,0.4217877984046948,9.790477752685547
2.5427865982055664,0.000529256765730679,7.797335274517538e-05,0.00016195213538594544,-0.05905275419354439,0.43356609344482544,9.799718856811523
2.5557219982147217,0.0014313618885353208,-0.0007163675036281348,-0.0007687981706112622,-0.06406324356794357,0.4313817620277417,9.781387329101562
2.5764670372009277,0.0015806391602382064,0.0017771536950021982,0.0004844937066081909,-0.0648685023188591,0.4321912229061139,9.815869331359863
2.5978610515594482,-0.0032364805229008198,0.0009865888860076666,0.0006494210101664065,-0.06441307812929153,0.42239835858345154,9.77800464630127
2.6149630546569824,-0.00027103471802547574,-0.0010990763548761606,0.00012561047333292677,-0.05191202834248543,0.4343220591545117,9.815216064453125
2.636117696762085,-0.0007401526090689003,0.0008729917462915182,0.00010233712964691211,-0.07166758179664612,0.4337243735790265,9.79641342163086
2.657045364379883,0.0012659613275900483,0.000434658257290721,0.00031453909468837077,-0.05769186094403267,0.4272100627422345,9.793087005615234
2.67842698097229,-0.0012710788287222385,0.00025071413256227976,0.00045226883958093817,-0.058882541954517365,0.4276639521121991,9.77896785736084
2.696052074432373,0.00043292861664667726,0.0005297926254570485,0.0005531535716727375,-0.06514027714729309,0.4306612610816968,9.811117172241211
2.7168285846710205,-0.0004740519798360765,-0.0003049527294933796,-0.00020857228082604704,-0.0692334845662117,0.43290942907333496,9.775915145874023
2.7348670959472656,0.0010271191131323576,-0.00011302425991743799,0.0003763024287763983,-0.06678667664527893,0.41808620095253113,9.808323860168457
2.756413698196411,-0.0018802527338266373,0.00044245831668376917,-0.000659506767988205,-0.06887855380773544,0.4389375150203717,9.788413047790527
2.777299404144287,0.0018429718911647797,0.0004216630477458239,0.00035473125171847636,-0.06920256465673447,0.4189248383045209,9.80569076538086
2.7949867248535156,-0.0021611261181533337,-0.0002254159189760685,0.00010524029494263234,-0.04869499430060387,0.42302834987640503,9.78892707824707
2.815882444381714,0.001147524919360876,-0.0004143960541114211,-9.685076656751329e-05,-0.06962965428829193,0.4235086441040051,9.811688423156738
2.836916923522949,0.0012330061290413141,0.00011752313002943994,0.0001103939430322498,-0.06597499549388885,0.41869336366653565,9.798346519470215
2.8555166721343994,-0.0024203916545957327,0.00017932476475834846,-3.956467844545843e-05,-0.07724708318710327,0.42717045545578125,9.794296264648438
2.8761982917785645,0.0017197865527123213,-6.109289824962624e-05,-0.0006864434108138084,-0.05971278250217438,0.43637776374817017,9.81773853302002
2.8969881534576416,5.505856825038791e-05,-0.000991855631582439,0.00040183545206673454,-0.07731297612190247,0.4312518835067761,9.786935806274414
2.915306568145752,-0.0011238153092563152,-0.0005399069050326943,-0.000414108857512474,-0.06216108426451683,0.42377063632011536,9.79536247253418
2.9363389015197754,-0.0002396784257143736,-0.0008113066432997584,5.180016160011391e-06,-0.06207377836108208,0.4200062453746808,9.798460006713867
2.9569334983825684,0.0011522630229592323,0.00011661648750305173,-0.00016803960897959771,-0.06605523079633713,0.430939704179765,9.801003456115723
2.974966287612915,0.0006746494327671826,-0.0006433214293792844,-0.00040803779847919936,-0.06602321565151215,0.41922259330749634,9.779664039611816
2.9964406490325928,-0.0008951938361860812,-6.23371452093124e-05,0.00031042430782690644,-0.05219840258359909,0.4296832084655774,9.823613166809082
3.0171117782592773,0.0007302929298020899,0.0005172193050384521,-3.3535208785906495e-05,-0.0685797780752182,0.42464649677276733,9.791523933410645
3.0356476306915283,-0.0003619168128352612,-8.360785432159902e-05,-0.00015888476627878845,-0.060570210218429565,0.4260823726654065,9.800851821899414
3.056638479232788,-0.0019436138682067394,0.00030137086287140846,-5.7168334024027024e-05,-0.06708820909261703,0.42449551820755127,9.800400733947754
3.079226493835449,0.0031721636187285185,0.0019621478859335184,0.00036094250390306093,-0.05235704034566879,0.4274720847606671,9.818232536315918
3.0951926708221436,0.0028725627344101667,0.0018740349914878607,-0.0006788281025364997,-0.06419042497873306,0.4201547205448163,9.789130210876465
3.1160759925842285,0.0020632175728678703,0.0010646709706634283,3.7607154808938375e-05,-0.06732874363660812,0.4241161942482007,9.825976371765137
3.1368396282196045,0.0008839150541462004,0.0010145925916731358,0.00017343385843560086,-0.06284552812576294,0.42782706022262695,9.788125038146973
3.1554815769195557,0.002034331439062953,0.00047211511991918087,0.00011161452857777471,-0.06683956831693649,0.41766789555549744,9.810928344726562
3.1760356426239014,-0.0018131074029952288,0.0001561678946018219,9.666121331974863e-05,-0.07279599457979202,0.4381643831729901,9.782649993896484
3.1978256702423096,0.0011423667892813683,0.0003815884701907634,-0.00034373556263744837,-0.07353214919567108,0.4141848981380475,9.81934928894043
3.215762138366699,-0.0004182800475973636,-0.0005484659923240542,5.47539675608278e-05,-0.0550798736512661,0.4269137978553784,9.780590057373047
3.2371177673339844,0.0007748822099529207,8.645700290799148e-06,5.237676668912172e-05,-0.05643165484070778,0.4224731028079999,9.801554679870605
3.2555034160614014,-0.0003950953541789204,-0.0002584567992016672,0.000674991577398032,-0.06299411505460739,0.43329384922981384,9.79836654663086
3.2775795459747314,0.0013148931320756674,0.00010215304791927331,-0.0005669271340593696,-0.061307430267333984,0.4359497427940381,9.773028373718262
3.2970240116119385,-0.0016754507087171078,-0.00010614166967570784,-0.00017083965940400958,-0.05378697067499161,0.433175325393678,9.818559646606445
3.3157362937927246,0.003989756107330322,0.0021909952629357576,-0.0007034353911876681,-0.06952739506959915,0.42848291993141296,9.803400039672852
3.336366891860962,-0.004721610341221094,-0.0017468114383518696,-0.00032189534977078416,-0.05858110636472702,0.4359008371829999,9.79063892364502
3.3570706844329834,-0.00018265005201101303,-1.826207153499135e-05,-0.0006943274638615549,-0.059416286647319794,0.4261378049850476,9.79216194152832
3.375295400619507,-0.004234250634908676,-0.001040171249769628,0.0005235927528701724,-0.05223765969276428,0.4335393309593213,9.810367584228516
3.396209478378296,0.002071452559903264,0.0007949320133775473,-0.0003706043353304268,-0.06994715332984924,0.41687172651291016,9.770390510559082
3.416964530944824,-0.002073111245408654,-0.0007154863560572267,-0.0003853520320262759,-0.0573846735060215,0.4394103586673749,9.804502487182617
3.4351179599761963,0.00026611710200086236,-5.98663464188576e-05,-0.00022907447419129312,-0.06836948543787003,0.43003207445144775,9.797046661376953
3.4568333625793457,0.0007848352543078363,6.960984319448471e-05,-1.904807868413628e-05,-0.06668379157781601,0.43461984395980957,9.797036170959473
3.4774601459503174,-0.0010203479323536158,2.5779707357287414e-05,4.590093158185482e-05,-0.05461662635207176,0.421064615249635,9.786321640014648
3.495283842086792,-0.00024877837859094143,0.00024370080791413784,6.0841324739158126e-05,-0.06591411679983139,0.4379869401454938,9.821080207824707
3.517916679382324,-0.0001016764435917139,0.001294511603191495,-2.3255997803063784e-06,-0.06449515372514725,0.4293084442615521,9.773172378540039
3.540508985519409,0.0003260117373429239,-3.318418748676771e-05,0.0004908060654997826,-0.06111941859126091,0.4350779950618756,9.802886962890625
3.55560040473938,-0.0015551995020359755,0.00025501358322799195,-0.0007212024065665901,-0.05771395191550255,0.43135455250740173,9.788097381591797
3.5787720680236816,0.0015372405759990215,-0.00034961604978889227,2.3636617697775408e-05,-0.0569743886590004,0.42645961046218994,9.805960655212402
3.5971412658691406,-0.0011122903088107705,-0.0006090227980166674,-0.00013294088421389452,-0.05765900760889053,0.43144172430038574,9.77695083618164
3.617824077606201,0.0021921785082668066,0.0004884121008217335,9.930011583492154e-05,-0.06802762299776077,0.4073258936405194,9.81839656829834
3.6384401321411133,-0.0002153994282707572,-0.0007162227993831038,-0.00035274337278679,-0.05580076575279236,0.4302612841129315,9.795287132263184
3.6576480865478516,0.0014662633184343576,-0.0011220125015825033,0.000279064290225506,-0.0681542456150055,0.41899222135543945,9.787790298461914
3.6751275062561035,-0.001124212285503745,-0.00042461347766220575,-0.00023508787853643293,-0.06491508334875107,0.43331679701805237,9.790518760681152
3.6967251300811768,0.0009230410796590149,0.0009393324144184589,0.0002541320864111184,-0.06867782771587372,0.4224511981010449,9.780683517456055
3.7170395851135254,0.0001170246978290379,-0.00013861560728400946,-0.00010647432645782827,-0.05620306357741356,0.4195065796375287,9.801436424255371
3.7351248264312744,0.0010269780177623034,0.0005353051237761974,3.759714309126132e-05,-0.07815342396497726,0.42339092493057373,9.812264442443848
3.7566771507263184,-0.00021234212908893824,-0.0010391140822321177,-0.0001967684656847267,-0.05651646852493286,0.4304149150848401,9.786332130432129
3.7776381969451904,0.001225519459694624,1.2692995369434352e-05,-4.275958053767681e-05,-0.05998408794403076,0.4218179583549512,9.778177261352539
3.7953968048095703,-0.0011844462715089321,0.0002135413233190775,7.5162970460951066e-06,-0.055738747119903564,0.42155036330223206,9.804105758666992
3.816254138946533,0.0008393718744628131,1.1250609531998617e-05,-0.00013650479377247393,-0.0708719938993454,0.4193985462188733,9.79631233215332
3.8371307849884033,-0.00011963432189077139,0.00016367156058549878,-0.0002029913594014943,-0.050789568573236465,0.43315315246582153,9.801522254943848
3.8556480407714844,0.0014392244629561901,0.00036236923187971115,-0.0001218138495460153,-0.061687927693128586,0.4224119484424603,9.792356491088867
3.8809261322021484,0.0018791565671563148,0.0002446845173835755,0.0005812955205328763,-0.06137848645448685,0.4249948263168347,9.822244644165039
3.896271228790283,-0.0034893767442554235,-0.003501271130517125,0.0005339026101864879,-0.06868097186088562,0.42076539993286255,9.771657943725586
3.9165585041046143,-0.0020339565817266703,-0.0014213400427252054,0.0005765251698903742,-0.06048206239938736,0.44514244794845703,9.820627212524414
3.9376349449157715,-0.0004462753713596612,-0.0006025615148246288,0.0004304987960495055,-0.057031452655792236,0.42949798703193787,9.792073249816895
3.9569222927093506,0.0020559756085276604,0.0016025318764150143,0.00027592264814302304,-0.06083119660615921,0.4134519696235669,9.78931713104248
3.976351261138916,-0.0016558803617954254,-0.0006692067254334688,0.0002780125360004605,-0.06645210832357407,0.43212541937828186,9.799256324768066
3.997184991836548,0.0019870218820869923,0.0005608871579170228,0.00046696723438799376,-0.07552053034305573,0.41911208629608276,9.827929496765137
4.0152528285980225,-0.00029837724287062883,-0.00016073312144726518,-0.00025750359054654837,-0.06754853576421738,0.42603161931038025,9.78032398223877
4.036583185195923,0.000999439274892211,0.0006213861051946878,0.00020382285583764307,-0.06707895547151566,0.41968879103660706,9.813607215881348
4.057583332061768,-0.0008765313541516662,-0.0001402273774147034,-0.0001269852800760418,-0.05692403018474579,0.4303608238697064,9.785346031188965
4.075358629226685,0.0011539109982550144,0.0003467290662229061,0.0002186494530178606,-0.05538298934698105,0.4260123372077954,9.809760093688965
4.096369028091431,-0.00130803685169667,0.00026829191483557224,0.0001671747304499149,-0.05944180116057396,0.43163397908210877,9.770345687866211
4.1190056800842285,0.0021477583795785904,4.1486928239464794e-05,0.00027170468820258975,-0.07064907997846603,0.4223698377609265,9.783658981323242
