t,timebase,point_num,lidar_id
28.744137287139893,1777374417504699982,20256,192
28.842154026031494,1777374417614409807,19872,192
28.94177222251892,1777374417706176738,19968,192
29.042186975479126,1777374417805421344,19776,192
29.142133712768555,1777374417905501075,20256,192
29.242446899414062,1777374418005428445,19968,192
29.341891288757324,1777374418105235333,19968,192
29.442010164260864,1777374418205211128,20064,192
29.54193377494812,1777374418306473745,19968,192
29.643853425979614,1777374418405352366,19968,192
29.74182677268982,1777374418506269488,20064,192
29.84175157546997,1777374418606501604,19872,192
29.945739030838013,1777374418705198802,20064,192
30.042433738708496,1777374418806153534,19872,192
30.14165711402893,1777374418905863789,20064,192
30.241839170455933,1777374419005182488,20064,192
30.34187412261963,1777374419105248126,19968,192
30.441728591918945,1777374419205375444,19968,192
30.54196071624756,1777374419305281841,19968,192
30.642369747161865,1777374419405204595,20064,192
30.741656064987183,1777374419505960071,19968,192
30.842188358306885,1777374419605176566,20064,192
30.94173502922058,1777374419705880862,19872,192
31.043092727661133,1777374419805243666,19968,192
31.142032384872437,1777374419906054324,19968,192
31.251306295394897,1777374420005189261,19968,192
31.341758251190186,1777374420108551346,19968,192
31.442949056625366,1777374420205193107,20160,192
31.542492389678955,1777374420305377012,19968,192
31.64189338684082,1777374420405420914,19968,192
31.741832733154297,1777374420505392125,19968,192
31.841936826705933,1777374420605438971,19968,192
31.94231128692627,1777374420705407622,20064,192
32.04286456108093,1777374420805487660,19968,192
32.141918897628784,1777374420906265155,19968,192
32.2495539188385,1777374421005407484,19008,192
32.34221959114075,1777374421105940755,21024,192
32.442885398864746,1777374421205510903,19968,192
32.54225826263428,1777374421305500197,20064,192
32.64205193519592,1777374421405576937,19968,192
32.74202346801758,1777374421505552980,19968,192
32.844053745269775,1777374421605505177,20064,192
32.942070960998535,1777374421706998179,19968,192
33.042771100997925,1777374421805572139,19968,192
33.14223098754883,1777374421906444216,20064,192
33.24227213859558,1777374422005687849,19968,192
33.34236526489258,1777374422105634571,20064,192
33.44550085067749,1777374422205816425,19968,192
33.5423538684845,1777374422306372870,19968,192
33.64283847808838,1777374422405729076,20064,192
33.742353439331055,1777374422506859361,19968,192
33.842458724975586,1777374422605778016,19968,192
33.94246292114258,1777374422705799798,20064,192
34.04798746109009,1777374422805868151,19968,192
34.142333984375,1777374422906699385,19968,192
34.243473529815674,1777374423005867606,20064,192
34.34297180175781,1777374423105965631,19968,192
34.44244122505188,1777374423205928423,19968,192
34.545673847198486,1777374423305914740,19296,192
34.644190311431885,1777374423402039379,20736,192
34.74278736114502,1777374423505998602,19968,192
34.842782974243164,1777374423605958544,20064,192
34.942601442337036,1777374423706111239,19968,192
35.043357610702515,1777374423806040134,19968,192
35.142781496047974,1777374423906858180,20064,192
35.24270963668823,1777374424006209936,19968,192
35.34618043899536,1777374424106157205,19104,192
35.443087100982666,1777374424201811809,20832,192
35.54361438751221,1777374424306102443,20064,192
35.64286398887634,1777374424406268423,19968,192
35.74170804023743,1777374424506159709,19968,192
35.841999769210815,1777374424606117124,19968,192
35.9427969455719,1777374424706122615,20064,192
36.04195165634155,1777374424806283858,19968,192
36.14180946350098,1777374424907006458,19968,192
36.241718769073486,1777374425006212132,19968,192
36.342045068740845,1777374425106141606,20064,192
36.441840171813965,1777374425206199753,19968,192
36.54464817047119,1777374425306245801,19872,192
36.64250707626343,1777374425405140807,20064,192
36.74206805229187,1777374425506176960,20064,192
36.84202599525452,1777374425606253895,19968,192
36.9423189163208,1777374425706263998,19968,192
37.04913663864136,1777374425805747825,19776,192
37.14208436012268,1777374425905267852,20256,192
37.24223041534424,1777374426006320841,19968,192
37.34221792221069,1777374426106297339,20064,192
37.441940784454346,1777374426206422450,19968,192
37.54226064682007,1777374426306360601,19968,192
37.64208960533142,1777374426406347406,20064,192
37.74284625053406,1777374426506550936,19296,192
37.84245729446411,1777374426605346657,20640,192
37.94244647026062,1777374426706481238,19968,192
38.04250359535217,1777374426805515451,20064,192
38.14207434654236,1777374426908165356,19968,192
38.24218463897705,1777374427006507234,19968,192
38.34229063987732,1777374427106511135,19968,192
38.44212532043457,1777374427205575728,20064,192
38.54266023635864,1777374427306577735,19968,192
38.64550423622131,1777374427405563652,19200,192
38.74193263053894,1777374427503840432,20736,192
38.843210220336914,1777374427605494986,20064,192
38.941874265670776,1777374427705686454,19968,192
39.041972637176514,1777374427805629988,19968,192
39.14196467399597,1777374427905531430,20064,192
39.24203896522522,1777374428005669125,19968,192
39.342020750045776,1777374428105646432,19968,192
39.4508159160614,1777374428205619546,19584,192
39.54201412200928,1777374428304744255,20448,192
39.642173528671265,1777374428405771777,19968,192
39.74184727668762,1777374428505646402,19968,192
39.849894285202026,1777374428605185488,19008,192
39.9423086643219,1777374428704335483,21024,192
40.0422797203064,1777374428805754207,19968,192
40.141841173172,1777374428905206391,20064,192
40.24179267883301,1777374429005835157,19968,192
40.341996908187866,1777374429105795666,19968,192
40.441795110702515,1777374429205302077,20064,192
40.54177188873291,1777374429305923199,19872,192
40.64173722267151,1777374429405207939,19968,192
40.75179648399353,1777374429505192122,19968,192
40.841832399368286,1777374429605775578,20064,192
40.942087173461914,1777374429705177442,20160,192
41.04231119155884,1777374429805766881,19968,192
41.14204788208008,1777374429905896116,19968,192
41.24232745170593,1777374430005378951,20160,192
41.34348821640015,1777374430106416474,20064,192
41.44256567955017,1777374430206252997,19968,192
41.54461336135864,1777374430306419884,19584,192
41.64214324951172,1777374430404853511,20640,192
41.74439978599548,1777374430505387819,20160,192
41.8429741859436,1777374430606398904,19968,192
41.94219899177551,1777374430705956333,20064,192
42.04182147979736,1777374430805718455,20064,192
42.14240860939026,1777374430905253388,20160,192
42.24223470687866,1777374431006446430,20064,192
42.35070490837097,1777374431106116422,19680,192
42.44209814071655,1777374431203971770,20448,192
42.542099952697754,1777374431305492960,20064,192
42.649688959121704,1777374431405207759,19968,192
42.74298167228699,1777374431505002195,20352,192
42.842687129974365,1777374431606224689,19968,192
42.94257116317749,1777374431705726260,20064,192
43.041940450668335,1777374431805678952,20160,192
43.14952206611633,1777374431905770491,20064,192
43.24306535720825,1777374432005564322,20160,192
43.34278130531311,1777374432106055911,20064,192
43.44225358963013,1777374432205771330,19872,192
43.5419864654541,1777374432306271843,20256,192
43.642319440841675,1777374432405634794,20064,192
43.74290990829468,1777374432505356555,20160,192
43.84412860870361,1777374432606269805,19200,192
43.942418336868286,1777374432706492843,20736,192
44.042381048202515,1777374432805329371,20256,192
44.1513512134552,1777374432905385306,20064,192
44.24267220497131,1777374433013976529,20160,192
44.34242391586304,1777374433106042353,19968,192
44.44265651702881,1777374433205585724,20064,192
44.54200601577759,1777374433305343967,20160,192
44.6421217918396,1777374433405678772,20064,192
44.74256896972656,1777374433506291881,20064,192
44.84223389625549,1777374433606016432,20064,192
44.94171905517578,1777374433705709012,19968,192
45.04551720619202,1777374433805190417,19680,192
45.14223790168762,1777374433905455192,20640,192
45.24314069747925,1777374434006250454,20064,192
45.34241533279419,1777374434106079470,20064,192
45.441816329956055,1777374434205809725,19968,192
45.54190754890442,1777374434305281281,20160,192
45.649420738220215,1777374434405664801,20160,192
45.74235129356384,1777374434506358121,20064,192
45.842488050460815,1777374434606040238,20064,192
45.94193124771118,1777374434705875725,19968,192
46.04180693626404,1777374434805447924,20064,192
46.14222288131714,1777374434905278948,20256,192
46.247116565704346,1777374435007234897,19968,192
46.342589139938354,1777374435106370470,20064,192
46.442240953445435,1777374435205959093,20064,192
46.541945457458496,1777374435305686182,19968,192
46.64857530593872,1777374435405262053,19872,192
46.74222779273987,1777374435510231522,20448,192
46.842283725738525,1777374435606595961,20064,192
46.94236612319946,1777374435705946805,20064,192
47.04192519187927,1777374435805734821,19968,192
47.14309215545654,1777374435905300457,20160,192
47.24290657043457,1777374436005358902,20160,192
47.34480309486389,1777374436106442906,19968,192
47.44276714324951,1777374436206178726,20160,192
47.54227876663208,1777374436305983739,19872,192
47.6420373916626,1777374436405427516,20160,192
47.74205017089844,1777374436505426842,20064,192
47.84207344055176,1777374436605167477,20160,192
47.94285988807678,1777374436706190724,20064,192
48.04219651222229,1777374436806024753,19968,192
48.142154693603516,1777374436905700532,19872,192
48.241816997528076,1777374437004133525,20256,192
48.34217023849487,1777374437105175970,20160,192
48.44214963912964,1777374437205471935,20064,192
48.54254102706909,1777374437306134850,20064,192
48.6422438621521,1777374437405910478,20064,192
48.7419536113739,1777374437505662126,19968,192
48.84179759025574,1777374437605262714,20160,192
48.949061155319214,1777374437705223236,20064,192
49.04297995567322,1777374437805322731,20160,192
49.143150806427,1777374437906300903,20064,192
49.24218988418579,1777374438006079479,19968,192
49.3418071269989,1777374438105641850,19968,192
49.44330310821533,1777374438205270270,19968,192
49.541871309280396,1777374438305625105,20352,192
49.64368939399719,1777374438406337774,20064,192
49.74243521690369,1777374438506091532,20064,192
49.84198570251465,1777374438605867997,19968,192
49.94176387786865,1777374438705399688,20064,192
50.04471516609192,1777374438805263124,19968,192
50.1420841217041,1777374438905933184,20256,192
50.242151737213135,1777374439006425955,20064,192
50.342493534088135,1777374439105899520,20064,192
50.441962003707886,1777374439205781348,19968,192
50.54238796234131,1777374439305379944,20160,192
50.642152547836304,1777374439405371780,20064,192
50.74744963645935,1777374439505604650,20064,192
50.84210824966431,1777374439605344639,20064,192
50.94230937957764,1777374439705944978,20064,192
51.04192352294922,1777374439805759953,19968,192
51.14174675941467,1777374439905432196,20064,192
51.241880655288696,1777374440005168290,20160,192
51.34252071380615,1777374440105480752,20160,192
51.443236112594604,1777374440206377085,20064,192
51.542380571365356,1777374440306239810,19968,192
51.642136573791504,1777374440405863805,20064,192
51.74180221557617,1777374440505587388,19968,192
51.84179425239563,1777374440605252501,20064,192
51.943053245544434,1777374440705118734,20160,192
52.04214882850647,1777374440805375470,20064,192
52.14295768737793,1777374440906170525,19776,192
52.242663860321045,1777374441004274873,20256,192
52.342312812805176,1777374441105693412,20064,192
52.44401669502258,1777374441205467443,19968,192
52.54211235046387,1777374441305472665,20256,192
52.64254450798035,1777374441406388386,20160,192
52.747612714767456,1777374441506232760,19968,192
52.84277272224426,1777374441605919573,20064,192
52.94211435317993,1777374441705923901,20064,192
53.04174542427063,1777374441805546113,19968,192
53.14190673828125,1777374441905207245,20160,192
53.24227333068848,1777374442005591360,20064,192
53.3426558971405,1777374442106194295,20064,192
53.44243383407593,1777374442206138585,20064,192
53.54227089881897,1777374442305951749,19968,192
53.64187455177307,1777374442405525088,20064,192
53.741756439208984,1777374442505332222,20064,192
53.84203791618347,1777374442605227380,20160,192
53.942326068878174,1777374442706460667,20064,192
54.04269552230835,1777374442806211044,20064,192
54.14223527908325,1777374442906101256,19968,192
54.24208068847656,1777374443005691262,20064,192
54.34184741973877,1777374443105507615,20064,192
54.44192671775818,1777374443205309802,20064,192
54.54225826263428,1777374443305265302,20160,192
54.64208197593689,1777374443406396481,19968,192
54.74258017539978,1777374443505166762,20160,192
54.84250807762146,1777374443605978870,19968,192
54.942140102386475,1777374443705625574,20064,192
55.04185342788696,1777374443805446363,20064,192
55.14228081703186,1777374443905326211,20160,192
55.24410939216614,1777374444005710992,20064,192
55.34192681312561,1777374444106570555,20064,192
55.442628622055054,1777374444206209732,20064,192
55.54232621192932,1777374444306025497,19968,192
55.64208126068115,1777374444405780475,20064,192
55.741753339767456,1777374444505524507,19968,192
55.841702938079834,1777374444605271443,20064,192
55.942131757736206,1777374444705195605,20160,192
56.04775929450989,1777374444805473008,20064,192
56.142258644104004,1777374444905336861,18912,192
56.242462396621704,1777374445004976101,21216,192
56.34226369857788,1777374445105715831,19968,192
56.441810131073,1777374445205400003,20064,192
56.542455196380615,1777374445305187251,20160,192
56.6423454284668,1777374445405838013,19968,192
56.74178719520569,1777374445505508272,20064,192
56.84251070022583,1777374445606001962,20064,192
56.94253897666931,1777374445705989747,19968,192
57.041912317276,1777374445805712469,19968,192
57.143025636672974,1777374445905368080,20064,192
57.24204611778259,1777374446006439557,20160,192
57.34249520301819,1777374446105360303,20064,192
57.44319272041321,1777374446205519755,19392,192
57.542935609817505,1777374446302462778,20736,192
57.642677783966064,1777374446406041989,20064,192
57.742472648620605,1777374446505864837,19968,192
57.841737270355225,1777374446605564621,19968,192
57.94189953804016,1777374446705251959,20064,192
58.042296409606934,1777374446805125902,20256,192
58.142364263534546,1777374446906445806,20064,192
58.242494344711304,1777374447006337707,19968,192
58.34241485595703,1777374447105977283,20064,192
58.442262172698975,1777374447205890197,19968,192
58.54193878173828,1777374447305526198,20064,192
58.64176917076111,1777374447405365766,20064,192
58.74174904823303,1777374447505256658,20064,192
58.84184265136719,1777374447605175477,20160,192
58.942336559295654,1777374447706510108,20064,192
59.04275155067444,1777374447806381019,20064,192
59.14240384101868,1777374447906239706,19968,192
59.24242401123047,1777374448005907439,20064,192
59.34203553199768,1777374448105676195,19968,192
59.44199252128601,1777374448205459346,20064,192
59.541770219802856,1777374448305477776,20064,192
59.64189839363098,1777374448405210303,20160,192
59.74314308166504,1777374448505484759,20064,192
59.84262466430664,1777374448606260414,20064,192
59.942281007766724,1777374448706140793,19968,192
60.04869866371155,1777374448805759782,19680,192
60.14203429222107,1777374448907729226,20352,192
60.24226140975952,1777374449005278908,20064,192
60.34189200401306,1777374449105150898,20160,192
60.442222118377686,1777374449205567512,20064,192
60.54192328453064,1777374449306350395,20064,192
60.64255428314209,1777374449406149578,20064,192
60.74603199958801,1777374449506026969,19488,192
60.842174768447876,1777374449606468577,20448,192
60.94231033325195,1777374449705482454,20064,192
61.04177117347717,1777374449805339511,20064,192
61.14176297187805,1777374449905160816,20064,192
61.242321252822876,1777374450005178510,20160,192
61.342663526535034,1777374450106343344,19872,192
61.44278430938721,1777374450205174445,20256,192
61.542853116989136,1777374450306160250,19968,192
61.646743059158325,1777374450405886369,19584,192
61.74210524559021,1777374450504002118,20448,192
61.852635860443115,1777374450605460365,19872,192
61.9478600025177,1777374450705628056,19776,192
62.041882038116455,1777374450805353409,20544,192
62.14215707778931,1777374450905373899,20064,192
62.2426323890686,1777374451006202408,20064,192
62.34284830093384,1777374451106123194,20064,192
62.44236755371094,1777374451206758197,19968,192
62.541908502578735,1777374451305702494,19968,192
62.64183020591736,1777374451405380674,20064,192
62.741745948791504,1777374451505264490,20064,192
62.84193730354309,1777374451605207496,20160,192
62.94232201576233,1777374451705595360,20064,192
63.041913747787476,1777374451806452569,19968,192
63.14256167411804,1777374451906204466,20064,192
63.24254512786865,1777374452006068346,20064,192
63.342418909072876,1777374452105976914,19968,192
63.44213318824768,1777374452206345150,20064,192
63.54190921783447,1777374452305594179,19968,192
63.64177322387695,1777374452405326121,20064,192
63.74685716629028,1777374452505230506,19872,192
63.84477877616882,1777374452604724487,20352,192
63.94304323196411,1777374452706226746,20064,192
64.04262018203735,1777374452806128608,20064,192
64.14236307144165,1777374452906004897,19968,192
64.24252367019653,1777374453005834731,20064,192
64.34183049201965,1777374453105667113,19968,192
64.44213104248047,1777374453205318547,20064,192
64.54186010360718,1777374453305237491,20064,192
64.64193677902222,1777374453405269563,20064,192
64.74207425117493,1777374453505480221,20064,192
64.84173679351807,1777374453605367139,20064,192
64.94285821914673,1777374453706037749,20064,192
65.05132985115051,1777374453806022757,19968,192
65.14217734336853,1777374453905742458,20064,192
65.24452471733093,1777374454005571490,19584,192
65.34207344055176,1777374454103349389,20064,192
65.44195580482483,1777374454204678734,20448,192
65.54270029067993,1777374454305339551,20160,192
65.64264440536499,1777374454406469257,19968,192
65.74312925338745,1777374454506619226,20064,192
65.8505711555481,1777374454606182156,20064,192
65.94239592552185,1777374454706040234,19968,192
66.04205870628357,1777374454805785177,19968,192
66.14743876457214,1777374454905527119,20064,192
66.24185013771057,1777374455005323536,20064,192
66.34192705154419,1777374455105292295,20064,192
