t,path_len,last_x,last_y,last_z
29.869752645492554,30,0.04062228057018868,-4.025728851376665,0.012556333775998914
30.8683660030365,31,0.04225888312338819,-4.023300434560566,0.0152621456207494
31.881131410598755,32,0.043518526325232974,-4.032096028356789,0.013246617255463633
32.909058570861816,33,0.04524179043100524,-4.030348031928978,0.01737298219865333
33.86999750137329,34,0.04366369740413669,-4.036416149616644,0.0176936585341986
34.87579798698425,35,0.03622658504604111,-4.026279499926332,0.01628902598871447
35.871405363082886,36,0.03800002674247662,-4.0286869982649085,0.01468166532488088
36.870156049728394,37,0.04210775485318457,-4.029632035691623,0.0142830589587579
37.871084451675415,38,0.03711966619581382,-4.023132844134884,0.015909475468232362
38.87003684043884,39,0.03681174287114535,-4.031919604011112,0.01678512194014541
39.89192056655884,40,0.03381680114440456,-4.026296473795127,0.01556387564134826
40.87122559547424,41,0.03917547321133072,-4.027769615814007,0.013724366490051251
41.876742362976074,42,0.03546669825683954,-4.026727629680631,0.015624650171948577
42.89254665374756,43,0.034183239453616086,-4.0313803813120765,0.01446934961955667
43.890127420425415,44,0.04144019305223319,-4.029153303853707,0.017334123693137617
44.87718439102173,45,0.0338967644759471,-4.023227875103493,0.014060843616612707
45.872660636901855,46,0.03293796800605734,-4.028319739052789,0.016697263741830667
46.87645506858826,47,0.03746274416875991,-4.028910643924733,0.016188657390081965
47.8869743347168,48,0.041647187655596954,-4.026360008301637,0.015114920823168324
48.87973737716675,49,0.03737401513261174,-4.0286537758683805,0.016653537785489603
49.87329459190369,50,0.034669631491287524,-4.025034801990773,0.016916561021681476
50.87146759033203,51,0.035828809230460064,-4.032131199138678,0.015565201893313802
51.87414908409119,52,0.035308250596414695,-4.025590834051152,0.015093488627464376
52.89303636550903,53,0.03929714736618541,-4.029443891029374,0.015703640112189648
53.86847257614136,54,0.03892109781235037,-4.026649401168883,0.016739777129490794
54.870201110839844,55,0.03326883654873998,-4.025356383446787,0.013691850095361092
55.868441104888916,56,0.039055714609470236,-4.022461181256734,0.0186706819968309
56.87149167060852,57,0.036165554564329024,-4.024409643990443,0.01617931782166323
57.87123370170593,58,0.03314877456782443,-4.026707174889491,0.013035212083991618
58.86922478675842,59,0.03512343458625281,-4.02759105785723,0.014272452663904488
59.86986327171326,60,0.0327955956558199,-4.028694161476898,0.01573282431770647
60.86921954154968,61,0.030694346789337888,-4.022655943009475,0.01352883021744297
61.88531017303467,62,0.037950124537642405,-4.024202614482709,0.017578631000988748
62.86827826499939,63,0.03316065752865935,-4.028103993179792,0.016310242102877643
63.87822699546814,64,0.035877130676161474,-4.026570279697029,0.014845124069230308
64.87061953544617,65,0.03407131973074697,-4.026180555557771,0.014731507162806329
65.8790807723999,66,0.03485107916983698,-4.030673822096462,0.015467581215039156
66.8737964630127,67,0.03543826464501473,-4.020705692712855,0.016112668438944582
67.86870813369751,68,0.0389263523145648,-4.015409402732611,0.015800825755565243
68.87274360656738,69,0.036849956087303654,-4.024399156398938,0.01696255449802843
69.87006950378418,70,0.03830227992311515,-4.021591530879068,0.016921405049120753
70.87099170684814,71,0.03842960151203708,-4.025950993468122,0.014609376212631907
71.86943507194519,72,0.028621562819852953,-4.022116861469795,0.016195951453399474
72.86895322799683,73,0.0320867874087635,-4.023379783204399,0.0148659718065509
73.86873292922974,74,0.034188932801826936,-4.0276280848532195,0.01698764427892434
74.88585877418518,75,0.03263892838080555,-4.025448172772132,0.012175245769383787
75.87483382225037,76,0.03153055136159804,-4.023613692989351,0.014107873516293175
76.86933016777039,77,0.031609174088753945,-4.026002679815135,0.01619712492218693
77.87917566299438,78,0.03298351948436108,-4.021294333509082,0.010487955075210404
78.86499977111816,79,0.03963939578459091,-4.03523511369517,0.01135528569063363
79.87270379066467,80,0.032499371546549874,-4.02665508549025,0.013830206286179985
80.87230706214905,81,0.03583898678249317,-4.024190073657559,0.012872677407691487
81.86412024497986,82,0.037501059697647755,-4.029280730333537,0.011520340615838929
82.86155152320862,83,0.03705994489595508,-4.022824419987873,0.012138970771844436
83.86053800582886,84,0.035190086695894886,-4.0245697283795385,0.016232674206684207
84.86018657684326,85,0.03801525904080976,-4.027752992417968,0.011657066687626698
85.87135815620422,86,0.031936322120528035,-4.02089003683205,0.012748002141149566
86.87210607528687,87,0.036106392766933414,-4.023245780493814,0.011976142232107898
87.86744213104248,88,0.03438507991386589,-4.024134071352806,0.013479267809004004
88.87104201316833,89,0.03364705004049307,-4.028659905382441,0.015749127001138584
89.87573313713074,90,0.03274856236946698,-4.020371090872509,0.013407433005646462
90.86884236335754,91,0.03127143044738848,-4.024580827876142,0.01155012681890835
91.8617160320282,92,0.029710355668297734,-4.022265775393177,0.014405384099825278
92.86139965057373,93,0.02908165242799422,-4.022498392452388,0.016095967237875746
93.879798412323,94,0.030155460777103623,-4.015018387134169,0.01594855039803712
94.86437106132507,95,0.0332887501648461,-4.028197428087391,0.014139690582197214
95.86386036872864,96,0.029985178661702947,-4.026764112327864,0.014383585165665987
96.87784051895142,97,0.034025409711634036,-4.026745996776539,0.015114036890190667
97.86550903320312,98,0.0342474340504475,-4.029914274530688,0.01654382777125095
98.87690496444702,99,0.030471706591415335,-4.0229273683318345,0.0135117734967406
99.87346291542053,100,0.03721966431325518,-4.0297989123385225,0.01498005948303867
100.87264585494995,101,0.039330917005689206,-4.028561685494867,0.013721731225657981
101.85948467254639,102,0.030658989302905764,-4.026867450264043,0.009917718250493765
102.87256598472595,103,0.027645025940585273,-4.022164502122446,0.003893664790381146
103.8778305053711,104,0.03055207605290996,-4.023198932619882,0.013991725078919388
104.86590909957886,105,0.03140207514701715,-4.024687373276284,0.018324515038862305
105.86280298233032,106,0.03421343391431455,-4.0227192224754535,0.015319109204125337
106.88043189048767,107,0.033210292393566064,-4.031225646966448,0.018135568947981837
107.87496423721313,108,0.03076486624686782,-4.0369657536109775,0.01567398546197322
108.88293695449829,109,0.036410943077785606,-4.035707670647832,0.0174740994217814
109.88080620765686,110,0.033282221969470886,-4.033573354261194,0.019406514230927707
110.8717885017395,111,0.02934910530400943,-4.02731986497289,0.017308556674250884
111.88224768638611,112,0.028568463571067695,-4.029371978597585,0.013824823548516614
112.8775954246521,113,0.030641313748061862,-4.026938086325313,0.016645337351851155
113.87478828430176,114,0.022625172525763668,-4.03552900777169,0.019868669022390685
114.88342833518982,115,0.0284380861807016,-4.03258442924139,0.01603065805147098
115.88484168052673,116,0.03213681604380795,-4.032639883128977,0.016242977292930706
116.87354397773743,117,0.032763924436727834,-4.028405904073549,0.016589267729379537
117.8990273475647,118,0.028513227633542464,-4.034899019890813,0.01623718004408894
118.88906335830688,119,0.031532340888455766,-4.03534790880251,0.01901204592231892
119.88864016532898,120,0.026755225583977204,-4.034340183812309,0.019693100963235163
120.88702893257141,121,0.02714934481998307,-4.037570279023808,0.018291667557682103
121.89042806625366,122,0.02969359839852894,-4.0287865683287505,0.017321734049818224
122.88928318023682,123,0.03047999548662529,-4.034819457268181,0.019664631905204406
123.88620638847351,124,0.025967398465115515,-4.033758400050274,0.01723299389603685
124.90205645561218,125,0.02601093964075752,-4.03591283268851,0.01873434085554179
125.9125485420227,126,0.025273490069356096,-4.03595918001353,0.020007463491634358
126.9003176689148,127,0.027902926001294934,-4.026538602062755,0.019025152349406764
127.89076924324036,128,0.02875406138388044,-4.036213097308127,0.01821927559089591
128.88920521736145,129,0.02673843476428191,-4.0277553784399025,0.017015073062555175
129.88395261764526,130,0.024773540784563865,-4.037413782715081,0.015191013542440672
130.88671851158142,131,0.023035689178903432,-4.037577090824288,0.017101568855698347
131.88687419891357,132,0.026391853191839777,-4.03911035360877,0.01572551036615405
132.9049015045166,133,0.02876587575164872,-4.033370568675353,0.01818713226553623
133.93351483345032,134,0.02402429249412735,-4.037162244346451,0.019177498256412285
134.90182399749756,135,0.022843195684213856,-4.039071980395265,0.01866765742715066
135.9124779701233,136,0.02535735425320354,-4.032957457566668,0.016051895151088624
136.90305399894714,137,0.024186592309452675,-4.030481901766243,0.018799877685869066
137.91944098472595,138,0.031635717298753106,-4.031345977523036,0.0168367108696693
138.89958786964417,139,0.02656627477964945,-4.036841052127891,0.017562691107578098
139.91608309745789,140,0.02994486627791695,-4.034876777844669,0.01431150786946745
140.9201638698578,141,0.022471909946134697,-4.040402309831895,0.015813603841236017
141.9002935886383,142,0.030765982673684515,-4.0364818670703695,0.018552974276587912
142.90437388420105,143,0.028525056754989914,-4.040294671074238,0.01778264163777892
143.90491795539856,144,0.028825774462358563,-4.0375563178751195,0.01859994683700948
144.89047932624817,145,0.029460916871058,-4.030201424414165,0.018542895908145438
145.89711594581604,146,0.025551266631198978,-4.043012553533877,0.023001444225493016
146.91244387626648,147,0.024420109736784174,-4.040202003573766,0.01753807879137303
147.9024634361267,148,0.026450050754332443,-4.039503066379761,0.020741461038217137
148.90014123916626,149,0.019984239482676733,-4.036763779880801,0.019887424102047687
149.9040150642395,150,0.022195150824809485,-4.0373104375513735,0.01627884937060603
150.89937710762024,151,0.02502629820337559,-4.045485508420331,0.018438079809021183
151.93478655815125,152,0.02245578725372716,-4.046541957539441,0.0194889076217321
152.90262079238892,153,0.025760229333045583,-4.040285901920383,0.019046112632250575
153.89852118492126,154,0.019257511068656898,-4.045722830104527,0.019060120399024404
154.93656969070435,155,0.02192991713167692,-4.037852490261891,0.020702855400996645
155.89909625053406,156,0.026999715553476744,-4.038476272020391,0.020042440831374214
156.91934990882874,157,0.019975317433134156,-4.044647629623954,0.01780465479895963
157.90672755241394,158,0.020865695068418136,-4.041220271166736,0.01912147315417198
158.8973069190979,159,0.022872702656019785,-4.043279382041353,0.0192194058761302
159.9212327003479,160,0.027739129901342058,-4.046752152503893,0.018505780305969163
160.91655731201172,161,0.024615405817367344,-4.044278002102308,0.01871134899904308
161.89695692062378,162,0.022454011257461187,-4.044898582585727,0.019831080476337404
162.92743134498596,163,0.027369194522645104,-4.042531823621089,0.02055788535737664
163.9129900932312,164,0.02580999131871016,-4.041982449274116,0.018127537240671638
164.91357707977295,165,0.0244329484872436,-4.042630155899023,0.021228403655294163
165.92904210090637,166,0.023910929929141532,-4.044787953238197,0.020844769968723354
166.92149090766907,167,0.01963420718835594,-4.04155628268654,0.019116912553559802
167.92639446258545,168,0.023626068808965655,-4.038883203789424,0.020304971806321733
168.9157419204712,169,0.01792996230157253,-4.045097874009061,0.018384845798515674
169.9166271686554,170,0.020011385747356097,-4.04460159890119,0.01928671812572653
170.92567348480225,171,0.021309064716799365,-4.042637016723386,0.020744716592909378
171.9534397125244,172,0.02252019392977399,-4.0417699218805705,0.015770335036696354
172.92950868606567,173,0.022314636117604817,-4.036923593709068,0.01947407102077877
173.9551911354065,174,0.021345447725686254,-4.0396499749182375,0.019116542667538816
174.95788764953613,175,0.02275988306454754,-4.04026756953087,0.02021754333797728
175.9494559764862,176,0.023986203410471488,-4.042622100317574,0.01890241810192498
176.94769740104675,177,0.018294121918822594,-4.039288198293419,0.017532178332121878
177.98129677772522,178,0.023989964821212965,-4.035888470754764,0.020748298877961407
178.93035197257996,179,0.021720055656691127,-4.041353590335902,0.019876698367995826
179.93484663963318,180,0.019987875081691496,-4.042032492723649,0.019778072581023806
180.96271204948425,181,0.019375821658160982,-4.03935631974883,0.020606912370055477
181.94831037521362,182,0.0223877364287742,-4.039961909802807,0.021833527298685897
182.9471366405487,183,0.023860504428982784,-4.037436466728265,0.02062729133455663
183.94739317893982,184,0.017000026325903694,-4.0402637844117075,0.018355800796458103
184.95261693000793,185,0.023680342609221087,-4.033687936615745,0.018721098695338834
185.96392965316772,186,0.02257887568183385,-4.042904865585018,0.0187013070314552
186.96355628967285,187,0.023645278502900807,-4.040468418882047,0.018207773549596525
187.96506524085999,188,0.020946037192053436,-4.036946275399668,0.018593437294166036
188.97955560684204,189,0.023930045597195453,-4.037401383047549,0.021653479051064864
189.94268584251404,190,0.020439503831888764,-4.042465120668982,0.018658758579698995
190.95486569404602,191,0.02755653151090732,-4.037597458961014,0.019460279051038726
191.94818305969238,192,0.05017252981899126,-4.024197387131322,0.02545301258437641
192.95166897773743,193,0.031111840419950167,-4.021332821486965,0.007455136990734862
193.95266008377075,194,-0.002334178292548063,-4.046652120435466,0.009156855697373432
194.97272372245789,195,0.00905845621608697,-4.028054673282073,0.016370080879061954
195.95981621742249,196,0.0324673292455145,-4.0431780650411975,0.025043927184935175
196.95758438110352,197,0.0307502414643935,-4.041548993387635,0.026968451290159554
197.95068502426147,198,0.03148827000216452,-4.042428321502819,0.02299017132090469
198.93990111351013,199,0.03314261500340984,-4.042848169302959,0.026383609164492224
199.94042778015137,200,0.02932722235918057,-4.044797365972751,0.02591447536477657
200.940199136734,201,-0.07446365394420652,-4.042399160074206,0.08328308044280663
201.94410729408264,202,-0.08762369594263193,-4.032513191725173,0.09690941905021183
202.94659066200256,203,-0.10638325137733519,-4.039821942345356,0.09392303070486174
203.94702744483948,204,-0.11273653026804457,-4.044538992741073,0.09728245036995481
204.93043875694275,205,-0.09485345534323489,-4.046456618814311,0.09316470498888482
205.9306972026825,206,-0.08887766938350845,-4.031767593165982,0.09265883519011484
206.9392330646515,207,-0.07346952090774195,-4.020774219250438,0.08304411350499027
207.96206641197205,208,-0.06774387720810268,-4.0066696956971946,0.07704113346895937
208.9369511604309,209,-0.045627674041360165,-3.9967343315834625,0.07177152308737303
209.93866968154907,210,-0.04022983354103786,-4.002285082171259,0.06706606666714032
210.93922567367554,211,-0.02237780204908345,-4.001140010876192,0.022152505450527504
211.91927647590637,212,-0.011428978823762663,-4.015765563206281,0.026563346056551754
212.92452669143677,213,-0.011008286262455171,-4.00873497727903,0.023066010743047153
213.92471385002136,214,0.04816809951023505,-4.0295470486631455,0.026517042130054142
214.92903542518616,215,0.04767059301997861,-4.0275982449634045,0.026712040357134044
215.93520855903625,216,0.04791449082771415,-4.02848003445816,0.025659142695660272
216.93377256393433,217,0.04747918836940417,-4.0213957456285385,0.02908762775972869
217.93130254745483,218,0.045906900236538185,-4.024920628019234,0.02735230033595375
218.95597958564758,219,0.0473618185336115,-4.02327548995194,0.028712112375471315
219.91644668579102,220,0.03935953857212489,-4.039201056631972,0.023834083271050074
220.9245743751526,221,0.03365927751228453,-4.0135211097399415,0.015392506282759587
221.9208996295929,222,0.054526431742914154,-4.017838041566009,0.020395656475654292
222.91575288772583,223,0.01847170140362273,-3.983464445692561,0.043948455659114885
223.92561864852905,224,-0.2635265070684606,-3.1376391226449267,0.016810075113750808
224.92091393470764,225,0.051603308235915815,-4.004597624792478,0.06256672931394335
225.9014012813568,226,-0.16237314009503723,-3.675882728539328,0.07122632104826478
226.90757012367249,227,-0.15238988563011788,-3.577802338775902,0.1811349242312235
227.91297316551208,228,-0.26296464054574337,-2.821823093054884,0.14848974855219316
228.92042899131775,229,0.5364620054618014,-3.223813369272402,0.19866725910173239
229.90545058250427,230,0.12482097604997897,-4.37852203169409,0.016286590350254874
230.91393160820007,231,-0.17039669090536308,-2.693618768236271,0.2586867068529657
231.9128293991089,232,-0.08813682400959594,-4.749044532745901,0.2563631112293063
232.89332270622253,233,-0.014120263130789653,-5.202884108392548,0.4067311429065473
233.93893122673035,234,-0.27867743406558265,-4.8187537667364735,0.5044069838153499
234.89474391937256,235,0.08288244041826838,-4.928754860954475,0.18693313799760955
235.8918333053589,236,-0.1703599781043848,-4.606107387368498,0.11143420568294599
236.89605569839478,237,0.5151746320038093,-4.602362913860478,0.2773044269304823
237.91043853759766,238,0.8491111976658313,-3.7614627801852545,0.2228436239406647
238.899555683136,239,0.46298550112103426,-5.21450322867421,0.1659078895714346
239.90357661247253,240,-0.4274680966195751,-4.435459562882937,0.08364107931955464
240.9129934310913,241,0.006564376541061618,-4.402649882558384,0.052828441889969546
241.89891719818115,242,0.10283253298919898,-6.083790178628421,0.00797603496094616
242.8912045955658,243,0.1416308399617782,-5.799011223702242,0.038466684964986717
243.91577649116516,244,0.1478121950992907,-5.739142480161958,0.05044543675517341
244.88791179656982,245,0.15633162227736772,-5.670345084374673,0.03616839860896028
245.89280533790588,246,0.20950499784271018,-5.693487486133129,0.039076941401155314
246.8895115852356,247,0.1411973902025458,-5.7079003907267305,0.043229255373252326
247.8909330368042,248,0.1662117135923588,-5.700828927646466,0.03650640629181566
248.8809151649475,249,0.18980495912041073,-5.723467883693569,0.033057175822777396
249.88052606582642,250,0.18340846559180543,-5.675283860245547,0.033722198983766945
250.88358688354492,251,0.22538042527111926,-5.665238623034159,0.038539385190618676
251.87270951271057,252,0.21226332323281427,-5.67349940246892,0.03510254642604981
252.88290286064148,253,0.19310076853351357,-5.648463559711047,0.03651985597147527
253.88060665130615,254,0.24189917047944032,-5.677358617070936,0.04042061888127369
254.88508081436157,255,0.2163296719866077,-5.67416280856747,0.031303076919293814
255.8751449584961,256,0.23492540197730064,-5.637696912419409,0.0353058740133061
256.8850803375244,257,0.23163618878168526,-5.644262251298012,0.0361825208763763
257.8793613910675,258,0.23609874528293015,-5.634801645610019,0.027893694950294826
258.8996744155884,259,0.2550005663162109,-5.585338599904801,0.029978962507760422
259.88014221191406,260,0.22351409916905823,-5.625692506551103,0.03926327051482957
260.87754917144775,261,0.2435209595064013,-5.6468200895784655,0.03838687640344776
261.89280462265015,262,0.18825249799484708,-5.649309758765071,0.03590621028509623
262.87417340278625,263,0.18452616189882262,-5.615671868607121,0.04010174360225036
263.8879520893097,264,0.27015586411014086,-5.554439840427235,0.025627365160227126
264.8912568092346,265,0.2738890160622225,-5.530652411489506,0.046146917501435535
265.90701627731323,266,0.2486380727459881,-5.612742846562219,0.03705107991293647
266.8844130039215,267,0.18587619063434555,-5.670591781338131,0.05186279887056382
267.89465975761414,268,-1.0747264317137948,-3.692081164693338,-0.12818784250963938
268.8784918785095,269,-3.3996678450841187,1.091632375378733,0.023938888169574988
269.9049367904663,270,-3.609878611831566,1.2526395245740622,0.02915220703747879
270.881596326828,271,-2.936880521060537,0.6919969483722114,0.06687681264573514
271.877916097641,272,-1.1667533712565017,-1.8099544590085699,0.34228772091085896
272.87920784950256,273,0.5159928193060348,-6.212777319634663,0.33945863145232913
273.8823273181915,274,2.3213055343490816,-9.840187326752945,0.3872680087954588
274.90043568611145,275,1.7579825027886322,-10.131497573474306,0.38323126061664475
275.88385558128357,276,0.22444748732176745,-6.117875291742965,-0.04324283979831669
276.88991045951843,277,-1.8460712797866679,-2.1973522495649505,0.5828725187106304
277.87747383117676,278,-0.24054118563761587,-1.0609137030999631,0.052585938136611506
278.8976125717163,279,0.10321167863843701,-0.5075838474281492,0.38554075578432423
279.8836917877197,280,-0.02703150649577968,-0.5998376337999998,0.24926054495741734
280.883501291275,281,0.33840533307352944,-1.491552318749779,0.32936936758806634
281.87596464157104,282,-0.400535498816834,-2.9400458516706456,0.5337794263544826
282.87516927719116,283,-1.4610811245455475,-3.8448620686659325,0.5916352203279105
283.8835015296936,284,-2.007247720136803,-4.062356009238613,-0.052366079149842135
284.9066677093506,285,-1.9664263524026284,-3.674398628132452,0.9366266011197381
285.8801510334015,286,-1.4896482051072644,-2.6926741134470173,1.219034975273635
286.8816342353821,287,-0.9823306284921007,-2.366667060880838,0.32346350477617053
287.90395069122314,288,-0.2308604415268176,-4.0785507367659575,0.35962068986781665
288.8803153038025,289,0.5103540041898135,-7.612881016464816,0.2810207084453035
289.8820402622223,290,1.5694960257910693,-12.241644476125774,-0.02510765127368718
290.8788661956787,291,2.2750887141922918,-13.025926966147901,-0.2044039607782384
291.8911278247833,292,2.0717527084761014,-12.899587434186508,-0.18037375284575596
292.90537667274475,293,1.1127497205790975,-10.019675118626825,0.11769422148017859
293.87952303886414,294,0.3622435497172297,-6.913271242416489,0.08039612633100689
294.89194440841675,295,-0.14168733394514443,-3.7307024812812655,0.051776626209495816
295.8805012702942,296,-0.6164420885112375,-0.5663318692691995,0.027101634409363657
296.87976813316345,297,-1.387028461451796,1.8194210029965634,-0.056460866125974285
297.88012862205505,298,-1.6955674746322789,2.119533248925622,-0.0700778830501147
298.88706064224243,299,-1.5910455765371518,1.9775906912705754,-0.09976498863144943
299.87562370300293,300,-1.5744647377466954,2.0013294394154038,-0.06761161477296931
300.89388966560364,301,-1.6198390275823287,2.00180590623706,-0.07611219995669918
301.87565445899963,302,-1.6794830226727966,1.9434457884766907,-0.0743447165657507
302.87577652931213,303,-1.6308153735810902,1.9841376230421175,-0.05736593639100494
303.8943452835083,304,-1.655134830231375,2.0247880431108016,-0.0812968360463309
304.89611434936523,305,-1.6381474089160026,1.9893111184739818,-0.08650605456871611
305.88233852386475,306,-1.5953733822121414,1.959075843937969,-0.08545925114617156
306.875750541687,307,-1.6334762048351956,1.9253079263178856,-0.08670354936774967
307.8867199420929,308,-1.6244353543457146,1.9678942359926332,-0.07539895072343406
308.8862874507904,309,-1.628803441913837,1.9607269052080394,-0.06665613891881138
309.874107837677,310,-1.6253760970424904,1.9096189862006432,-0.07278639640893196
310.8758511543274,311,-1.6244001285537195,2.039285155588492,-0.09199685808734577
311.8800845146179,312,-1.6286581686122261,2.009739280306282,-0.09445992520566839
312.87800431251526,313,-1.6010898175684296,1.9750415208279763,-0.08419684805280249
313.88340044021606,314,-1.614936151714999,2.002399740683941,-0.09668459210620002
314.8748285770416,315,-1.6211464405490315,1.9798169370919452,-0.05625493690750674
315.8825776576996,316,-1.5782770721948367,2.006775437618372,-0.07616163091120297
316.8798472881317,317,-1.6271928904479083,1.980221727572322,-0.0781004127325871
317.8849194049835,318,-1.59252948162714,2.0167913186235555,-0.08592038073422047
318.8958559036255,319,-1.5978492977345513,1.9915985917634635,-0.08681503897137995
319.89236426353455,320,-1.646944665618069,1.9920375712501548,-0.06788611035961516
