t,x,y,z,qx,qy,qz,qw
1.473109245300293,-0.012919057160615921,-0.012215813621878624,-0.020519163459539413,-0.021696629948042303,-0.0030348299251424203,0.0009637298380502043,-0.9997595772618229
1.5079660415649414,-0.013113557361066341,-0.011985789984464645,-0.020404251292347908,-0.021679865380502587,-0.0030368905109078984,0.0009730864384196028,-0.9997599144366108
1.5388836860656738,-0.013240012340247631,-0.011802873574197292,-0.02028500661253929,-0.02166954137825094,-0.003038840461196036,0.0009842132064264665,-0.999760083024005
1.5747733116149902,-0.013284731656312943,-0.011692186817526817,-0.02016572281718254,-0.021667429426013844,-0.003046070621349178,0.0009900294715209925,-0.999760167317702
1.60491943359375,-0.013273769058287144,-0.011655036360025406,-0.02000432275235653,-0.0216733820098215,-0.0030602247184592507,0.001004190812620654,-0.999759998730308
1.6376454830169678,-0.013229460455477238,-0.011712851002812386,-0.01987709477543831,-0.021693868012375824,-0.003087904661218779,0.0010187736222054275,-0.9997594086744288
1.6717088222503662,-0.013166237622499466,-0.011808983981609344,-0.019742948934435844,-0.021675995114429174,-0.003090825964656191,0.0010192793843875586,-0.9997598301429139
1.7079219818115234,-0.01310175471007824,-0.011989185586571693,-0.01956258900463581,-0.021682901929228896,-0.003097983026368948,0.0010304904460914461,-0.9997595772618229
1.7397100925445557,-0.013086430728435516,-0.012151448987424374,-0.019422486424446106,-0.02170858714067375,-0.0031189649129377854,0.001036011683246342,-0.9997589450590951
1.773059368133545,-0.013083412311971188,-0.012330757454037666,-0.019284522160887718,-0.021731563758557264,-0.0031291367914080864,0.0010395941653697843,-0.9997583971500645
1.8063678741455078,-0.013050620444118977,-0.01261633075773716,-0.019109290093183517,-0.02174541624228268,-0.0031453060347125857,0.0010474334791928427,-0.9997580599752764
1.8389060497283936,-0.012987865135073662,-0.012873658910393715,-0.018990984186530113,-0.021751245678267344,-0.0031519309924628912,0.0010541769749545576,-0.9997578913878824
1.8719851970672607,-0.012901481240987778,-0.013162802904844284,-0.01887832209467888,-0.02176712911325538,-0.0031620468946500146,0.0010551463524703134,-0.9997575120662457
1.9069557189941406,-0.012801332399249077,-0.013467115350067616,-0.018775342032313347,-0.02178113372076214,-0.0031648009277823975,0.001052027485680496,-0.9997572591851547
1.9386203289031982,-0.01266639307141304,-0.013880139216780663,-0.01863791048526764,-0.02178898093711926,-0.003167498326087095,0.00105295471634774,-0.9997570905977606
1.9716343879699707,-0.012575694359838963,-0.014186671003699303,-0.018531564623117447,-0.02179059371261931,-0.0031648871971129435,0.0010529547163477403,-0.9997570063040636
2.004812479019165,-0.01246568001806736,-0.014496458694338799,-0.01841222308576107,-0.02181402736039137,-0.003176324798127587,0.0010514374298013442,-0.9997565005418815
2.037574529647827,-0.01234190072864294,-0.014798601157963276,-0.018286103382706642,-0.02182040602249569,-0.0031849188039567615,0.0010464219548285288,-0.999756289807639
2.070641279220581,-0.01215618010610342,-0.01519706379622221,-0.018097562715411186,-0.021824097823007437,-0.003187509518051166,0.0010452839899187858,-0.9997562476607904
2.1066904067993164,-0.011997070163488388,-0.015491236932575703,-0.017936596646904945,-0.02181114030126837,-0.003180918804615274,0.0010415750672498113,-0.9997565848355786
2.139660596847534,-0.011827080510556698,-0.015782808884978294,-0.01777714490890503,-0.02180180016451165,-0.00318652894527878,0.001036180270640395,-0.9997567534229725
2.1767849922180176,-0.011582032777369022,-0.016157401725649834,-0.017549825832247734,-0.021791993119698774,-0.003187111098623836,0.0010312490893646556,-0.9997569641572152
2.206566095352173,-0.011380702257156372,-0.016423452645540237,-0.017374757677316666,-0.02178891903393551,-0.0031821298679654557,0.0010232411881475538,-0.9997570484509122
2.2397961616516113,-0.011193090118467808,-0.016656065359711647,-0.01719052344560623,-0.02177283474287254,-0.0031715984241937954,0.0010159076365066834,-0.9997573856257003
2.2720284461975098,-0.01101936586201191,-0.016855277121067047,-0.016992051154375076,-0.02179072147025386,-0.0031818605232616904,0.0010140953220207094,-0.9997570063040637
2.3048791885375977,-0.010831925086677074,-0.017048269510269165,-0.016702398657798767,-0.021800656931245794,-0.003201472637253923,0.0010076890010470292,-0.9997567534229725
2.337678909301758,-0.010732281021773815,-0.017124615609645844,-0.016470452770590782,-0.021786814325688,-0.0032004268685752466,0.0009933590725533228,-0.9997570905977606
2.3709030151367188,-0.010650952346622944,-0.017167571932077408,-0.016235746443271637,-0.02179683934873302,-0.0032122813282634446,0.0009883857444290742,-0.9997568377166696
2.410498857498169,-0.010583607479929924,-0.017203008756041527,-0.01594468019902706,-0.021788845935495123,-0.003213439049508478,0.0009777225917557756,-0.9997569641572152
2.4397895336151123,-0.010564113967120647,-0.017230305820703506,-0.015758173540234566,-0.02177315150278088,-0.003202773262657189,0.000969714690538728,-0.9997573856257003
2.4758710861206055,-0.010563231073319912,-0.017252570018172264,-0.015583624131977558,-0.021751773172418238,-0.003199738031019897,0.0009636033975046224,-0.9997578492410338
2.5068743228912354,-0.010572428815066814,-0.017286205664277077,-0.015392503701150417,-0.02174065628257898,-0.0031970966089983777,0.0009597258874416594,-0.9997581021221249
2.543566942214966,-0.010578394867479801,-0.017320115119218826,-0.01528618112206459,-0.021721449173459157,-0.003183632007988163,0.0009481776509496827,-0.99975852359061
2.573101043701172,-0.010582379065454006,-0.017359673976898193,-0.01520911417901516,-0.021730357305018638,-0.0031818756697853737,0.0009502428465266696,-0.9997583971500645
2.6083106994628906,-0.010597766377031803,-0.01737910322844982,-0.015156080946326256,-0.021742909821885297,-0.0031911499520912946,0.0009459860148271093,-0.9997581021221249
2.64243221282959,-0.010630300268530846,-0.0173674114048481,-0.015157700516283512,-0.021736767577259345,-0.0031911387568346597,0.000942782854340268,-0.999758270709519
2.672502040863037,-0.01066733617335558,-0.01733594387769699,-0.015204505063593388,-0.021719682957088746,-0.0031837623998007443,0.0009421506516126006,-0.9997586500311556
2.704984426498413,-0.010709362104535103,-0.017292523756623268,-0.015276620164513588,-0.02173608993496063,-0.0032016497857265715,0.0009379359667614963,-0.9997582285626705
2.7380216121673584,-0.010742256417870522,-0.017281746491789818,-0.015369754284620285,-0.021742959871267904,-0.0032050952905923373,0.0009376830856704305,-0.9997580599752764
2.771049976348877,-0.010760492645204067,-0.017349332571029663,-0.015515491366386414,-0.0217293806835133,-0.0031999665459641665,0.0009382309947010732,-0.999758355003216
2.806992769241333,-0.010724254883825779,-0.017497524619102478,-0.015638552606105804,-0.02172089402043893,-0.003194120646366805,0.000942951441734311,-0.999758607884307
2.84028959274292,-0.01063489355146885,-0.01775764487683773,-0.015809575095772743,-0.02172026247625577,-0.0031914673705441426,0.0009453116652509303,-0.999758607884307
2.875171661376953,-0.010523159056901932,-0.018034351989626884,-0.01594609208405018,-0.021726114302753705,-0.0031933284173237013,0.0009465339238577515,-0.9997584814437616
2.9059829711914062,-0.010391302406787872,-0.018342752009630203,-0.01607907935976982,-0.02173947156100912,-0.0031995510043796305,0.0009500321122841156,-0.9997581021221249
2.9390339851379395,-0.010219844058156013,-0.018681831657886505,-0.016216853633522987,-0.02175532009313823,-0.003209580637236207,0.0009539096223471344,-0.9997577649473368
2.972893238067627,-0.009927094914019108,-0.01915903016924858,-0.01639658957719803,-0.021766232834180013,-0.003212737041062968,0.0009558905242271551,-0.9997575542130943
3.006289482116699,-0.009686155244708061,-0.019517017528414726,-0.01651209034025669,-0.021748919699065148,-0.0032020620345885684,0.0009609481460484809,-0.9997578913878824
3.0382955074310303,-0.009449008852243423,-0.01985310949385166,-0.01660441979765892,-0.02177707576950395,-0.0032213554130389385,0.0009649099498084678,-0.9997572170383062
3.071040391921997,-0.009208452887833118,-0.020180242136120796,-0.016683341935276985,-0.021782733325372027,-0.0032296853425204113,0.0009692932220536183,-0.9997571327446092
3.107322931289673,-0.008852127939462662,-0.020605076104402542,-0.016760876402258873,-0.02181202209236456,-0.0032460758567795936,0.000974055815935371,-0.9997564162481845
3.1399118900299072,-0.008548703044652939,-0.02091413550078869,-0.0167990792542696,-0.021820626634905863,-0.0032554680185524426,0.0009781862070894003,-0.9997561633670934
3.173200845718384,-0.008232084102928638,-0.021213533356785774,-0.016828268766403198,-0.02182328386199557,-0.003260889815486664,0.0009817265423643297,-0.9997560790733964
3.206313133239746,-0.007802282460033894,-0.021579096093773842,-0.016850639134645462,-0.021811353669688956,-0.0032618908031387985,0.000984676821760103,-0.9997563319544875
3.241551399230957,-0.007492392789572477,-0.021812742576003075,-0.016860462725162506,-0.021814077409773976,-0.0032700093398332097,0.0009867841641856563,-0.9997562476607905
3.2737860679626465,-0.007185438647866249,-0.02202308550477028,-0.01685931161046028,-0.021822779416902457,-0.0032771492793887574,0.000989734443581376,-0.9997559947796993
3.3071017265319824,-0.006911826319992542,-0.022197436541318893,-0.016853466629981995,-0.021829268055939613,-0.0032884281711769783,0.000994876359099726,-0.9997558261923053
3.3392484188079834,-0.006596570834517479,-0.022372622042894363,-0.016830790787935257,-0.02183089795359687,-0.003290322803726445,0.0009974051700103897,-0.9997558261923053
3.372427463531494,-0.006414575967937708,-0.022441234439611435,-0.016805525869131088,-0.021834536412003475,-0.003283225669563915,0.0009988803097082772,-0.9997556997517598
3.4052956104278564,-0.0062382277101278305,-0.022502977401018143,-0.016764551401138306,-0.021828685244050045,-0.003281369232595911,0.0009998496872240309,-0.9997559104860024
3.4383416175842285,-0.006018062122166157,-0.022564781829714775,-0.016704751178622246,-0.021807353011802963,-0.0032732935012945185,0.0010040222252265683,-0.999756374101336
3.4710707664489746,-0.005864522885531187,-0.022595549002289772,-0.01664869673550129,-0.021805931872754737,-0.0032735029184480582,0.0010041908126206126,-0.999756374101336
3.507051467895508,-0.005692247301340103,-0.022669849917292595,-0.01659471169114113,-0.021795765262640498,-0.0032770656442362434,0.0010079418821380961,-0.9997565848355785
3.540540933609009,-0.005449926480650902,-0.022804565727710724,-0.016513865441083908,-0.02179796545984167,-0.003280331366451331,0.0010067617703797868,-0.9997565005418815
3.577126979827881,-0.005248411558568478,-0.02294936217367649,-0.016453376039862633,-0.021799182450092422,-0.003283687309264011,0.0010093327281389614,-0.99975654268873
3.609551191329956,-0.00503212446346879,-0.023122290149331093,-0.016395417973399162,-0.021822323704102933,-0.0032991973495160192,0.0010114400705645166,-0.9997559526328509
3.639756679534912,-0.004843229427933693,-0.023268921300768852,-0.01633814163506031,-0.0218139312128932,-0.0032887660045095735,0.0010179728320836748,-0.9997561633670934
3.672189712524414,-0.004636730533093214,-0.02342904917895794,-0.016264410689473152,-0.021814948005613528,-0.003286545392428655,0.0010147275247483786,-0.9997561212202449
3.70524001121521,-0.00451496010646224,-0.023525498807430267,-0.01620488241314888,-0.02182145969370846,-0.003293718259209604,0.0010170034545679764,-0.9997560369265479
3.7380337715148926,-0.004417124669998884,-0.02358413301408291,-0.01614718697965145,-0.021811609843502562,-0.0032878736767012564,0.001018436447417296,-0.999756205513942
3.7713382244110107,-0.004348717629909515,-0.023585569113492966,-0.0160792525857687,-0.021817081031274884,-0.003286143021734277,0.0010223561043288252,-0.9997560790733964
3.8074419498443604,-0.004270703066140413,-0.0235414020717144,-0.01599612645804882,-0.02180648505014144,-0.003280030411611182,0.0010221453700862688,-0.999756374101336
3.840231418609619,-0.0042215329594910145,-0.023478293791413307,-0.01594085991382599,-0.021802790615451657,-0.0032762806591827283,0.0010236205097841557,-0.9997564162481845
3.875673770904541,-0.004175026435405016,-0.023400479927659035,-0.015894506126642227,-0.021814885443885268,-0.003279932947024,0.0010190686501449623,-0.9997561633670934
3.9083261489868164,-0.0041234130039811134,-0.023270845413208008,-0.015837835147976875,-0.021807138984837868,-0.0032710524743338547,0.0010197851465696495,-0.999756374101336
3.940373182296753,-0.0041042412631213665,-0.023180147632956505,-0.015796242281794548,-0.021793781068037945,-0.0032627179350408243,0.0010218081952981792,-0.9997566269824271
3.97346830368042,-0.004098948556929827,-0.023101748898625374,-0.015755439177155495,-0.021793707311053054,-0.00326523620923935,0.0010192793843875154,-0.9997567112761241
4.006554841995239,-0.004108754452317953,-0.023012788966298103,-0.015697592869400978,-0.021779167306861302,-0.0032543458587108395,0.0010170877482649945,-0.9997570484509122
4.039275169372559,-0.00415020203217864,-0.02295120246708393,-0.01566758193075657,-0.021799635528713914,-0.003262258270974252,0.0010170877482649965,-0.99975654268873
4.072595119476318,-0.004208914935588837,-0.022891296073794365,-0.015640174970030785,-0.021796386928656035,-0.003261692581241896,0.001019405824933049,-0.9997565848355785
4.107095241546631,-0.004289202392101288,-0.022834310308098793,-0.015623984858393669,-0.021783030987489637,-0.003253377139739598,0.0010175092167501055,-0.9997569641572152
4.143340349197388,-0.004410190042108297,-0.02276504784822464,-0.01562764123082161,-0.021788490321460813,-0.003261439041606322,0.0010189422095994267,-0.9997567955698211
4.171283483505249,-0.0045102122239768505,-0.022717684507369995,-0.01565409079194069,-0.021779368821480745,-0.0032558091446075786,0.0010221875169347775,-0.9997570063040636
4.207447290420532,-0.004613328259438276,-0.022672045975923538,-0.015686746686697006,-0.021791027034905562,-0.0032583570533089635,0.0010250956494820415,-0.9997567955698211
4.2403647899627686,-0.004740034230053425,-0.022625671699643135,-0.015773935243487358,-0.021778878205822298,-0.003255027452276603,0.0010235783629356423,-0.9997570484509122
4.2734198570251465,-0.004818291869014502,-0.022607391700148582,-0.015872543677687645,-0.021766930891358477,-0.0032466757908263663,0.0010218503421466876,-0.9997573434788517
4.306506872177124,-0.004907563794404268,-0.022589609026908875,-0.015974747017025948,-0.021757999052196705,-0.0032425737170861412,0.0010237469503296844,-0.9997575542130943
4.339324474334717,-0.005002658814191818,-0.022573519498109818,-0.016071762889623642,-0.02175088808859951,-0.0032454989717906,0.001026655082876947,-0.9997576806536398
4.3722615242004395,-0.005140326917171478,-0.02255399525165558,-0.01620681770145893,-0.02175177514805176,-0.003246310957168943,0.0010268658171195026,-0.9997576385067913
4.406464338302612,-0.005263998173177242,-0.022526279091835022,-0.016299305483698845,-0.02174847452297775,-0.003241869733007107,0.0010296053622727214,-0.9997576806536398
4.439356803894043,-0.005392467603087425,-0.022486593574285507,-0.01637856476008892,-0.02174454828062116,-0.003242176614747828,0.001031839145243807,-0.9997578070941854
4.472309589385986,-0.00558314798399806,-0.022415829822421074,-0.016472311690449715,-0.021726190035372125,-0.0032345065468633526,0.0010365174454284778,-0.9997581864158219
4.5053510665893555,-0.0057130311615765095,-0.022382432594895363,-0.016526659950613976,-0.021711057341123188,-0.003215668881212507,0.0010376132634897636,-0.999758607884307
4.538361549377441,-0.005830654874444008,-0.02237238548696041,-0.01657630130648613,-0.021723256219589062,-0.0032292796791034946,0.0010396784590668067,-0.9997583128563675
4.576348304748535,-0.005936545319855213,-0.022374121472239494,-0.016615547239780426,-0.021735216704943043,-0.003233277044266949,0.0010406478365825624,-0.9997580178284279
4.60778284072876,-0.006054752040654421,-0.022402606904506683,-0.01665678061544895,-0.0217172786110901,-0.003224957651497604,0.0010433030880387573,-0.9997584814437616
4.640572786331177,-0.006144161336123943,-0.02238178439438343,-0.016677336767315865,-0.02173972312501117,-0.0032389806982505882,0.0010407321302795848,-0.9997579335347309
4.6735711097717285,-0.006234594155102968,-0.022333551198244095,-0.016696399077773094,-0.021736591087331204,-0.003230925381828943,0.0010391726968846753,-0.9997579756815794
4.706401109695435,-0.006358193699270487,-0.022186165675520897,-0.0167061910033226,-0.02173401617830499,-0.0032258032226458538,0.0010397627527638299,-0.9997580599752764
4.741119146347046,-0.006450850050896406,-0.022002393379807472,-0.016699088737368584,-0.021737407682521102,-0.003231312605999637,0.0010349580120335693,-0.9997579756815794
4.773318767547607,-0.006541694514453411,-0.02178509719669819,-0.01668233424425125,-0.021732656283896007,-0.0032300264685755455,0.0010366438859740115,-0.9997580599752764
4.8055360317230225,-0.006623588968068361,-0.021544992923736572,-0.016648216173052788,-0.02172215974298327,-0.0032245730615049406,0.0010400156338548953,-0.9997583128563675
4.8384950160980225,-0.006715864408761263,-0.021218296140432358,-0.016573457047343254,-0.021729171266359763,-0.0032307324282881042,0.0010432609411902473,-0.9997581864158219
4.871350288391113,-0.006775097455829382,-0.020966386422514915,-0.016498947516083717,-0.021738663526897826,-0.0032340080286708097,0.001043682409675359,-0.9997579335347309
4.9060046672821045,-0.006839171517640352,-0.020734215155243874,-0.016434771940112114,-0.021708304625079822,-0.0032268377960678937,0.0010384983473084957,-0.9997586500311556
4.9399378299713135,-0.0069330474361777306,-0.02046184428036213,-0.016359923407435417,-0.02169789830476468,-0.0032159704945971626,0.0010371075013076295,-0.9997589450590951
4.971593618392944,-0.007010845933109522,-0.020289484411478043,-0.016315851360559464,-0.02168193452734667,-0.00320648811222672,0.0010387933752480706,-0.9997592822338832
5.00562858581543,-0.00709449453279376,-0.020140931010246277,-0.016278235241770744,-0.021689511740455518,-0.0032096557113101168,0.0010404792491885138,-0.9997591136464892
5.040483236312866,-0.0072095743380486965,-0.019961092621088028,-0.01622307114303112,-0.021688177529282347,-0.0032056214676542145,0.00104153292040129,-0.9997591557933377
5.073890209197998,-0.007304355967789888,-0.019845478236675262,-0.016174936667084694,-0.02170153873880481,-0.0032151275576269463,0.0010453261367672868,-0.9997588186185496
5.106668472290039,-0.007404227741062641,-0.019741224125027657,-0.016124650835990906,-0.021675191690129436,-0.003200341916333717,0.0010467591296166605,-0.9997594086744288
5.139751672744751,-0.007509779650717974,-0.01963183842599392,-0.01606951281428337,-0.021693439299901127,-0.003211204607992893,0.001053334037984332,-0.9997589872059437
5.1725687980651855,-0.007662545889616013,-0.019474808126688004,-0.015995077788829803,-0.021688174895104315,-0.003204296476104153,0.001055862848894995,-0.9997591557933376
5.205817699432373,-0.007767075207084417,-0.019359299913048744,-0.015964381396770477,-0.021698344797941093,-0.00321415686302218,0.0010570429606533056,-0.9997589029122467
5.238685369491577,-0.00785513874143362,-0.019245890900492668,-0.01595635898411274,-0.02169669119268155,-0.0032180126411164188,0.001058560247199704,-0.9997589029122467
5.271514415740967,-0.007932711392641068,-0.019139502197504044,-0.01596636325120926,-0.02170293551170624,-0.003221346193415826,0.0010626063446567662,-0.9997587343248526
5.30751895904541,-0.008024974726140499,-0.018988249823451042,-0.01599670574069023,-0.021690811707314277,-0.0032072809998143323,0.0010667367358107934,-0.9997590714996407
5.340583562850952,-0.008090057410299778,-0.01886352337896824,-0.016039662063121796,-0.02168450614365034,-0.003204925386109277,0.0010704878053282773,-0.9997591979401862
5.373747825622559,-0.00814912747591734,-0.018733669072389603,-0.01608121208846569,-0.021683691524093968,-0.003196904972546556,0.0010708671269648766,-0.9997592400870347
5.408735990524292,-0.008247912861406803,-0.018531925976276398,-0.016140146180987358,-0.021684593071525395,-0.003191222391987172,0.0010753768397555603,-0.9997591979401862
5.44502854347229,-0.00834093801677227,-0.018357036635279655,-0.01617995649576187,-0.021698759022436613,-0.0032064907464047516,0.0010762619235742937,-0.9997589029122467
5.471619367599487,-0.008447146974503994,-0.01817263662815094,-0.016218096017837524,-0.02171115875697742,-0.003210812774010642,0.0010747867838764077,-0.999758607884307
5.507771968841553,-0.008612978272140026,-0.01790529675781727,-0.016259251162409782,-0.021704650361605026,-0.0032075878815550508,0.001073143056784476,-0.9997587343248526
5.540568828582764,-0.008765767328441143,-0.017720846459269524,-0.016295485198497772,-0.021714470577308066,-0.0032164676957006895,0.0010761776298772732,-0.9997584814437616
5.57378888130188,-0.008939960040152073,-0.017556359991431236,-0.016339542344212532,-0.021702829486040454,-0.003210328085252767,0.0010737331126636303,-0.9997588186185496
5.606849908828735,-0.009109482169151306,-0.017424728721380234,-0.01638524793088436,-0.02168977581680322,-0.003191984986527416,0.0010751661055130055,-0.9997590714996407
5.639641046524048,-0.00933536421507597,-0.017313525080680847,-0.01644771546125412,-0.021688658266773173,-0.003192125256507617,0.0010738595532091624,-0.9997591136464892
5.6728715896606445,-0.009497090242803097,-0.01728714071214199,-0.016491560265421867,-0.02170509883041496,-0.0031981858416145815,0.00107411243430023,-0.9997587764717011
5.7059149742126465,-0.009656025096774101,-0.017297308892011642,-0.0165354423224926,-0.021698984244658343,-0.003190428845855053,0.0010760090424832272,-0.9997589029122467
5.7389140129089355,-0.009821933694183826,-0.017334261909127235,-0.016588913276791573,-0.02168940110497818,-0.003182041623001386,0.0010770627136960026,-0.9997591979401862
5.772505283355713,-0.010059667751193047,-0.017439235001802444,-0.016690539196133614,-0.021680268409741472,-0.0031775424469228475,0.0010792964966670328,-0.9997593243807318
5.809917449951172,-0.010250969789922237,-0.017560359090566635,-0.016778629273176193,-0.021692523923035032,-0.003173597765320031,0.0010777370632721244,-0.9997591136464892
5.841760873794556,-0.010502585209906101,-0.01774679310619831,-0.01690257340669632,-0.02168787986716474,-0.0031756919368554166,0.0010814038390925865,-0.9997591557933377
5.874034643173218,-0.010687350295484066,-0.01792280748486519,-0.016998985782265663,-0.021706281576351297,-0.003183629373810132,0.0010880630411573356,-0.9997587343248526
5.907478332519531,-0.010860946029424667,-0.018098482862114906,-0.01710991933941841,-0.021717540053259772,-0.0031873303939449946,0.001090549705219489,-0.99975852359061
5.939976692199707,-0.011024541221559048,-0.018270479515194893,-0.017227647826075554,-0.0217313523657702,-0.0031901107688576975,0.0010913926421896561,-0.9997581864158219
5.973467111587524,-0.01122630201280117,-0.018491491675376892,-0.017389390617609024,-0.021741092239043264,-0.00319192176625465,0.00109151908273519,-0.9997579756815794
6.006177663803101,-0.011332917958498001,-0.018603907898068428,-0.0175058301538229,-0.02176446134945354,-0.0031954607844405488,0.0010945536558279883,-0.9997574699193973
6.038669586181641,-0.011400863528251648,-0.01867186278104782,-0.017611540853977203,-0.021748448181197432,-0.0031805750443821084,0.0010969981730416286,-0.9997578070941854
6.071898698806763,-0.011441810987889767,-0.01871318370103836,-0.017710082232952118,-0.021738390230927013,-0.0031769352688864883,0.0010925727539479661,-0.9997581021221249
6.108000040054321,-0.011464444920420647,-0.01868787594139576,-0.01781797595322132,-0.021746097177303934,-0.003176664607093706,0.0010973353478297167,-0.9997578913878824
6.140636205673218,-0.011472220532596111,-0.018599649891257286,-0.017885971814393997,-0.021751048773459455,-0.003182362992721281,0.0010997798650433585,-0.9997578070941854
6.173710584640503,-0.011475075967609882,-0.01847580447793007,-0.01794169470667839,-0.0217691686255966,-0.0031885934823113063,0.0011000327461344265,-0.9997573856257003
6.207345724105835,-0.01146247610449791,-0.01824844442307949,-0.018002724274992943,-0.021775726411807094,-0.003189406126234157,0.0010974196415267415,-0.9997572170383062
